,Unnamed: 0,Unnamed: 0.1,Bowling,O,M,R,W,Econ,0s,4s,6s,WD,NB,sumpts_w,sumpts_4w,sumpts_5w,sumpts_econ,sumpts_maid,totalpoints
73,73,5,Basil Thampi,2.0,0,21,0,10.5,3,3,0,2,0,0,0,0,-2,0,-2
74,74,0,SL Malinga,4.0,0,36,2,9.0,5,1,2,2,0,20,0,0,-1,0,19
75,75,1,MJ McClenaghan,4.0,0,51,1,12.75,9,5,3,3,1,10,0,0,-3,0,7
76,76,2,JJ Bumrah,4.0,0,39,1,9.75,7,3,1,0,2,10,0,0,-1,0,9
77,77,3,KH Pandya,4.0,0,24,3,6.0,8,2,0,0,0,30,0,0,0,0,30
78,78,4,Harbhajan Singh,4.0,0,27,0,6.75,7,3,0,0,0,0,0,0,0,0,0
79,79,0,TA Boult,3.5,0,47,0,12.26,8,6,2,1,0,0,0,0,-3,0,-3
80,80,1,CR Woakes,4.0,0,34,1,8.5,9,3,1,4,0,10,0,0,0,0,10
81,81,2,SP Narine,4.0,0,22,1,5.5,12,1,1,0,0,10,0,0,1,0,11
82,82,3,Kuldeep Yadav,4.0,0,35,1,8.75,9,2,2,1,0,10,0,0,0,0,10
83,83,4,AS Rajpoot,4.0,0,37,3,9.25,13,3,3,1,0,30,0,0,-1,0,29
84,84,0,AR Patel,4.0,0,12,1,3.0,13,0,0,0,0,10,0,0,3,0,13
85,85,1,Sandeep Sharma,4.0,0,26,1,6.5,15,2,2,1,0,10,0,0,0,0,10
86,86,2,MM Sharma,4.0,0,47,0,11.75,10,2,5,0,0,0,0,0,-3,0,-3
87,87,3,VR Aaron,4.0,0,21,2,5.25,12,1,1,0,0,20,0,0,1,0,21
88,88,4,T Natarajan,1.0,0,13,0,13.0,2,1,1,1,0,0,0,0,-3,0,-3
89,89,5,MP Stoinis,3.0,0,28,0,9.33,2,0,2,1,0,0,0,0,-1,0,-1
90,90,0,B Stanlake,4.0,0,41,0,10.25,5,2,3,1,0,0,0,0,-2,0,-2
91,91,1,Iqbal Abdulla,2.0,0,19,0,9.5,3,1,1,1,0,0,0,0,-1,0,-1
92,92,2,SR Watson,2.0,0,28,0,14.0,1,5,0,0,0,0,0,0,-3,0,-3
93,93,3,TS Mills,2.0,0,22,1,11.0,6,2,2,0,0,10,0,0,-3,0,7
94,94,4,YS Chahal,3.3,0,29,1,8.28,8,0,3,0,0,10,0,0,0,0,10
95,95,5,P Negi,1.0,0,7,0,7.0,2,1,0,0,0,0,0,0,0,0,0
96,96,0,AB Dinda,3.0,0,36,0,12.0,7,4,2,2,0,0,0,0,-3,0,-3
97,97,1,DL Chahar,3.0,0,35,1,11.66,4,6,0,2,0,10,0,0,-3,0,7
98,98,2,BA Stokes,4.0,0,41,0,10.25,7,4,2,0,0,0,0,0,-2,0,-2
99,99,3,Imran Tahir,4.0,0,24,1,6.0,8,0,1,1,0,10,0,0,0,0,10
100,100,4,A Zampa,4.0,0,45,1,11.25,8,3,3,0,0,10,0,0,-3,0,7
101,101,5,R Bhatia,2.0,0,21,0,10.5,1,0,2,0,0,0,0,0,-2,0,-2
102,102,0,S Nadeem,4.0,0,23,1,5.75,10,1,1,1,0,10,0,0,1,0,11
103,103,1,PJ Cummins,3.1,0,24,2,7.57,7,0,2,1,0,20,0,0,0,0,20
104,104,2,Z Khan,3.0,0,20,3,6.66,8,2,0,1,0,30,0,0,0,0,30
105,105,3,CH Morris,2.0,0,19,1,9.5,5,3,0,1,0,10,0,0,-1,0,9
106,106,4,CJ Anderson,1.0,0,10,0,10.0,2,0,1,0,0,0,0,0,-2,0,-2
107,107,5,A Mishra,3.0,0,11,3,3.66,10,1,0,0,0,30,0,0,3,0,33
108,108,0,Harbhajan Singh,4.0,0,23,2,5.75,15,3,1,0,0,20,0,0,1,0,21
109,109,1,SL Malinga,4.0,0,30,1,7.5,9,4,0,1,0,10,0,0,0,0,10
110,110,2,JJ Bumrah,4.0,0,24,3,6.0,9,2,0,0,0,30,0,0,0,0,30
111,111,3,MJ McClenaghan,4.0,0,42,1,10.5,7,6,1,0,0,10,0,0,-2,0,8
112,112,4,HH Pandya,3.0,0,22,1,7.33,10,2,1,3,0,10,0,0,0,0,10
113,113,5,KH Pandya,1.0,0,12,0,12.0,0,1,0,1,1,0,0,0,-3,0,-3
114,114,0,B Kumar,4.0,0,21,3,5.25,13,3,0,0,0,30,0,0,1,0,31
115,115,1,A Nehra,4.0,0,46,1,11.5,7,7,1,0,0,10,0,0,-3,0,7
116,116,2,Rashid Khan,4.0,0,19,1,4.75,12,0,1,0,0,10,0,0,2,0,12
117,117,3,Mustafizur Rahman,2.4,0,34,0,12.75,3,3,2,1,0,0,0,0,-3,0,-3
118,118,4,DJ Hooda,2.0,0,18,1,9.0,2,1,1,0,0,10,0,0,-1,0,9
119,119,5,BCJ Cutting,2.0,0,18,0,9.0,5,2,1,0,0,0,0,0,-1,0,-1
120,120,0,TA Boult,4.0,0,36,0,9.0,10,6,0,0,0,0,0,0,-1,0,-1
121,121,1,UT Yadav,4.0,0,33,4,8.25,11,2,2,3,0,40,0,0,0,0,40
122,122,2,CR Woakes,3.0,0,30,2,10.0,6,5,0,2,0,20,0,0,-2,0,18
123,123,3,SP Narine,4.0,0,19,1,4.75,14,0,0,3,0,10,0,0,2,0,12
124,124,4,PP Chawla,3.0,0,36,1,12.0,6,3,3,0,0,10,0,0,-3,0,7
125,125,5,C de Grandhomme,2.0,0,15,1,7.5,8,1,1,0,2,10,0,0,0,0,10
126,126,0,Sandeep Sharma,3.0,0,28,0,9.33,8,4,1,1,0,0,0,0,-1,0,-1
127,127,1,I Sharma,2.0,0,16,0,8.0,7,3,0,2,0,0,0,0,0,0,0
128,128,2,GJ Maxwell,1.0,0,18,0,18.0,0,4,0,0,0,0,0,0,-3,0,-3
129,129,3,VR Aaron,2.0,0,23,1,11.5,4,1,2,2,0,10,0,0,-3,0,7
130,130,4,MM Sharma,3.0,0,30,0,10.0,3,3,1,0,0,0,0,0,-2,0,-2
131,131,5,AR Patel,4.0,0,36,1,9.0,2,4,0,0,0,10,0,0,-1,0,9
132,132,6,MP Stoinis,1.3,0,14,0,9.33,3,1,1,0,0,0,0,0,-1,0,-1
133,133,0,TG Southee,2.0,0,23,0,11.5,3,2,1,2,0,0,0,0,-3,0,-3
134,134,1,Harbhajan Singh,4.0,0,23,0,5.75,12,2,1,0,0,0,0,0,1,0,1
135,135,2,MJ McClenaghan,4.0,0,20,2,5.0,11,1,0,1,0,20,0,0,1,0,21
136,136,3,JJ Bumrah,4.0,0,39,0,9.75,6,1,2,0,1,0,0,0,-1,0,-1
137,137,4,HH Pandya,2.0,0,9,1,4.5,3,0,0,0,0,10,0,0,2,0,12
138,138,5,KH Pandya,4.0,0,21,1,5.25,9,1,0,0,0,10,0,0,1,0,11
139,139,0,S Badree,4.0,1,9,4,2.25,17,0,0,1,0,40,0,0,3,4,47
140,140,1,STR Binny,2.0,0,14,1,7.0,3,1,0,1,0,10,0,0,0,0,10
141,141,2,S Aravind,4.0,0,21,0,5.25,10,1,0,1,0,0,0,0,1,0,1
142,142,3,TS Mills,3.5,0,36,0,9.39,8,5,1,1,0,0,0,0,-1,0,-1
143,143,4,YS Chahal,3.0,0,31,1,10.33,5,0,3,0,0,10,0,0,-2,0,8
144,144,5,P Negi,2.0,0,28,0,14.0,2,0,3,2,0,0,0,0,-3,0,-3
145,145,0,P Kumar,4.0,0,51,1,12.75,9,5,3,3,0,10,0,0,-3,0,7
146,146,1,Basil Thampi,3.0,0,21,0,7.0,7,3,0,0,0,0,0,0,0,0,0
147,147,2,SB Jakati,2.0,0,22,0,11.0,2,2,1,0,0,0,0,0,-3,0,-3
148,148,3,AJ Tye,4.0,0,17,5,4.25,11,0,0,1,0,50,0,0,2,0,52
149,149,4,RA Jadeja,4.0,0,40,1,10.0,3,3,2,0,0,10,0,0,-2,0,8
150,150,5,DR Smith,2.0,0,10,1,5.0,6,1,0,0,0,10,0,0,1,0,11
151,151,6,SK Raina,1.0,0,9,0,9.0,0,1,0,0,0,0,0,0,-1,0,-1
152,152,0,Ankit Sharma,1.0,0,16,0,16.0,1,2,1,0,0,0,0,0,-3,0,-3
153,153,1,LH Ferguson,4.0,0,44,0,11.0,10,4,3,2,0,0,0,0,-3,0,-3
154,154,2,SN Thakur,3.0,0,14,1,4.66,9,1,0,1,0,10,0,0,2,0,12
155,155,3,BA Stokes,3.0,0,18,0,6.0,8,2,0,1,0,0,0,0,0,0,0
156,156,4,Imran Tahir,4.0,0,53,1,13.25,6,8,2,0,0,10,0,0,-3,0,7
157,157,5,RD Chahar,3.0,0,26,1,8.66,8,3,1,0,0,10,0,0,0,0,10
158,158,0,B Kumar,4.0,0,20,3,5.0,12,0,1,0,0,30,0,0,1,0,31
159,159,1,A Nehra,4.0,0,35,1,8.75,11,6,0,3,0,10,0,0,0,0,10
160,160,2,BCJ Cutting,4.0,0,41,1,10.25,3,4,1,1,0,10,0,0,-2,0,8
161,161,3,Rashid Khan,4.0,0,29,1,7.25,7,2,1,0,0,10,0,0,0,0,10
162,162,4,MC Henriques,2.0,0,26,0,13.0,2,0,2,1,0,0,0,0,-3,0,-3
163,163,5,Bipul Sharma,2.0,0,20,0,10.0,6,1,2,1,0,0,0,0,-2,0,-2
164,164,0,UT Yadav,3.0,0,27,0,9.0,10,4,1,1,0,0,0,0,-1,0,-1
165,165,1,TA Boult,4.0,0,33,1,8.25,10,6,0,0,0,10,0,0,0,0,10
166,166,2,SP Narine,4.0,0,18,1,4.5,10,1,0,0,0,10,0,0,2,0,12
167,167,3,Kuldeep Yadav,4.0,0,23,1,5.75,12,2,1,0,0,10,0,0,1,0,11
168,168,4,YK Pathan,1.0,0,2,1,2.0,4,0,0,0,0,10,0,0,3,0,13
169,169,5,CR Woakes,4.0,0,49,2,12.25,5,3,3,3,0,20,0,0,-3,0,17
170,170,0,Sandeep Sharma,4.0,0,41,1,10.25,10,7,1,0,0,10,0,0,-2,0,8
171,171,1,MM Sharma,4.0,0,37,1,9.25,9,3,2,0,1,10,0,0,-1,0,9
172,172,2,AR Patel,4.0,0,33,1,8.25,6,1,2,0,0,10,0,0,0,0,10
173,173,3,VR Aaron,4.0,0,45,2,11.25,10,8,0,4,1,20,0,0,-3,0,17
174,174,4,KC Cariappa,3.0,0,23,1,7.66,6,3,0,0,1,10,0,0,0,0,10
175,175,5,GJ Maxwell,1.0,0,7,0,7.0,2,1,0,0,0,0,0,0,0,0,0
176,176,0,Z Khan,4.0,0,38,0,9.5,5,4,1,0,0,0,0,0,-1,0,-1
177,177,1,S Nadeem,2.0,0,13,2,6.5,6,2,0,0,0,20,0,0,0,0,20
178,178,2,CH Morris,4.0,0,23,3,5.75,8,1,0,1,0,30,0,0,1,0,31
179,179,3,PJ Cummins,4.0,0,23,2,5.75,10,3,0,0,0,20,0,0,1,0,21
180,180,4,A Mishra,3.0,0,16,1,5.33,9,0,1,0,0,10,0,0,1,0,11
181,181,5,CJ Anderson,3.0,0,23,1,7.66,3,1,1,0,0,10,0,0,0,0,10
182,182,0,MJ McClenaghan,4.0,0,24,2,6.0,12,1,1,2,0,20,0,0,0,0,20
183,183,1,SL Malinga,4.0,0,51,1,12.75,6,3,3,2,1,10,0,0,-3,0,7
184,184,2,Harbhajan Singh,4.0,0,22,1,5.5,9,2,0,0,0,10,0,0,1,0,11
185,185,3,JJ Bumrah,4.0,0,45,0,11.25,5,5,1,0,1,0,0,0,-3,0,-3
186,186,4,KH Pandya,3.0,0,18,0,6.0,4,1,0,0,0,0,0,0,0,0,0
187,187,5,HH Pandya,1.0,0,15,0,15.0,1,0,1,0,0,0,0,0,-3,0,-3
188,188,0,P Kumar,2.3,0,25,1,10.0,7,2,0,5,0,10,0,0,-2,0,8
189,189,1,Basil Thampi,4.0,0,34,0,8.5,4,1,2,1,0,0,0,0,0,0,0
190,190,2,MM Patel,4.0,0,35,1,8.75,8,4,1,0,0,10,0,0,0,0,10
191,191,3,AJ Tye,4.0,0,34,2,8.5,7,2,2,1,0,20,0,0,0,0,20
192,192,4,RA Jadeja,4.0,0,34,0,8.5,6,1,2,0,0,0,0,0,0,0,0
193,193,5,DR Smith,1.0,0,12,0,12.0,3,1,1,1,0,0,0,0,-3,0,-3
194,194,0,AF Milne,4.0,0,27,2,6.75,11,3,1,0,0,20,0,0,0,0,20
195,195,1,S Badree,4.0,0,32,1,8.0,7,5,0,0,0,10,0,0,0,0,10
196,196,2,S Aravind,4.0,0,29,2,7.25,9,2,1,1,0,20,0,0,0,0,20
197,197,3,SR Watson,4.0,0,44,1,11.0,9,7,1,2,0,10,0,0,-3,0,7
198,198,4,P Negi,3.0,0,12,1,4.0,7,0,0,1,0,10,0,0,2,0,12
199,199,5,YS Chahal,1.0,0,11,0,11.0,3,0,1,2,0,0,0,0,-3,0,-3
200,200,0,JD Unadkat,4.0,0,25,2,6.25,12,0,2,1,0,20,0,0,0,0,20
201,201,1,SN Thakur,4.0,0,35,3,8.75,10,4,1,0,0,30,0,0,0,0,30
202,202,2,DT Christian,4.0,0,26,0,6.5,8,1,1,1,0,0,0,0,0,0,0
203,203,3,BA Stokes,4.0,0,18,3,4.5,13,2,0,1,0,30,0,0,2,0,32
204,204,4,Imran Tahir,4.0,0,27,1,6.75,6,0,1,1,0,10,0,0,0,0,10
205,205,0,NM Coulter-Nile,4.0,0,22,3,5.5,12,3,0,1,0,30,0,0,1,0,31
206,206,1,CR Woakes,4.0,0,31,1,7.75,5,4,0,0,0,10,0,0,0,0,10
207,207,2,UT Yadav,4.0,0,53,1,13.25,7,7,3,0,0,10,0,0,-3,0,7
208,208,3,SP Narine,4.0,0,20,1,5.0,8,1,0,1,0,10,0,0,1,0,11
209,209,4,Kuldeep Yadav,3.0,0,29,0,9.66,4,2,1,0,0,0,0,0,-1,0,-1
210,210,5,C de Grandhomme,1.0,0,12,0,12.0,0,2,0,0,0,0,0,0,-3,0,-3
211,211,0,Z Khan,4.0,0,28,2,7.0,10,2,1,0,0,20,0,0,0,0,20
212,212,1,PJ Cummins,4.0,0,39,2,9.75,6,6,0,1,0,20,0,0,-1,0,19
213,213,2,CH Morris,4.0,0,30,1,7.5,6,3,0,0,0,10,0,0,0,0,10
214,214,3,A Mishra,2.5,0,26,1,9.17,6,1,2,1,0,10,0,0,-1,0,9
215,215,4,Mohammed Shami,3.0,0,28,0,9.33,5,1,1,2,0,0,0,0,-1,0,-1
216,216,5,AD Mathews,2.0,0,15,0,7.5,3,0,1,0,0,0,0,0,0,0,0
217,217,0,Sandeep Sharma,4.0,0,35,1,8.75,10,2,2,0,0,10,0,0,0,0,10
218,218,1,I Sharma,4.0,0,23,0,5.75,11,1,0,3,0,0,0,0,1,0,1
219,219,2,MM Sharma,4.0,0,25,2,6.25,10,3,0,0,0,20,0,0,0,0,20
220,220,3,KC Cariappa,4.0,0,38,1,9.5,5,3,1,1,0,10,0,0,-1,0,9
221,221,4,AR Patel,4.0,0,33,2,8.25,7,2,1,1,0,20,0,0,0,0,20
222,222,0,B Kumar,4.0,0,19,5,4.75,15,2,0,0,1,50,0,0,2,0,52
223,223,1,BB Sran,2.0,0,29,0,14.5,4,3,2,1,0,0,0,0,-3,0,-3
224,224,2,S Kaul,3.4,0,26,1,7.09,7,0,1,3,0,10,0,0,0,0,10
225,225,3,Mohammad Nabi,4.0,0,28,1,7.0,11,2,1,0,0,10,0,0,0,0,10
226,226,4,Rashid Khan,4.0,0,42,2,10.5,10,4,3,1,0,20,0,0,-2,0,18
227,227,5,MC Henriques,2.0,0,6,1,3.0,7,0,0,0,0,10,0,0,3,0,13
228,228,0,DS Kulkarni,4.0,0,37,1,9.25,8,6,0,1,0,10,0,0,-1,0,9
229,229,1,Basil Thampi,4.0,0,31,1,7.75,11,3,1,0,0,10,0,0,0,0,10
230,230,2,AJ Tye,4.0,0,34,0,8.5,9,4,1,0,0,0,0,0,0,0,0
231,231,3,RA Jadeja,4.0,0,57,0,14.25,4,6,3,0,0,0,0,0,-3,0,-3
232,232,4,S Kaushik,3.0,0,36,0,12.0,4,0,4,1,0,0,0,0,-3,0,-3
233,233,5,DR Smith,1.0,0,17,0,17.0,0,0,2,1,0,0,0,0,-3,0,-3
234,234,0,P Negi,4.0,0,21,1,5.25,17,1,2,1,0,10,0,0,1,0,11
235,235,1,YS Chahal,4.0,0,31,3,7.75,8,1,2,1,0,30,0,0,0,0,30
236,236,2,S Aravind,4.0,0,53,1,13.25,7,3,5,1,0,10,0,0,-3,0,7
237,237,3,AF Milne,4.0,0,43,1,10.75,7,4,2,3,0,10,0,0,-2,0,8
238,238,4,SR Watson,2.0,0,24,0,12.0,1,1,2,0,0,0,0,0,-3,0,-3
239,239,5,TM Head,2.0,0,18,0,9.0,1,0,1,0,0,0,0,0,-1,0,-1
240,240,0,J Yadav,2.0,0,16,0,8.0,2,1,0,0,1,0,0,0,0,0,0
241,241,1,CH Morris,4.0,0,26,4,6.5,10,4,0,0,0,40,0,0,0,0,40
242,242,2,Z Khan,4.0,0,37,0,9.25,4,4,1,0,0,0,0,0,-1,0,-1
243,243,3,PJ Cummins,4.0,0,37,0,9.25,6,3,1,0,1,0,0,0,-1,0,-1
244,244,4,AD Mathews,3.0,0,41,0,13.66,1,2,3,1,0,0,0,0,-3,0,-3
245,245,5,A Mishra,3.0,0,33,0,11.0,2,1,2,0,0,0,0,0,-3,0,-3
246,246,0,B Kumar,4.0,0,29,0,7.25,9,4,0,1,0,0,0,0,0,0,0
247,247,1,Mohammed Siraj,4.0,0,39,2,9.75,9,6,1,0,0,20,0,0,-1,0,19
248,248,2,S Kaul,4.0,0,32,1,8.0,9,2,2,0,0,10,0,0,0,0,10
249,249,3,Rashid Khan,4.0,0,33,0,8.25,7,2,2,0,0,0,0,0,0,0,0
250,250,4,MC Henriques,3.0,0,32,0,10.66,3,3,1,1,0,0,0,0,-2,0,-2
251,251,5,Yuvraj Singh,1.0,0,6,1,6.0,3,1,0,0,0,10,0,0,0,0,10
252,252,0,HH Pandya,2.0,0,18,0,9.0,4,3,0,0,0,0,0,0,-1,0,-1
253,253,1,MJ McClenaghan,4.0,0,46,2,11.5,11,5,3,0,1,20,0,0,-3,0,17
254,254,2,Harbhajan Singh,2.0,0,12,0,6.0,4,1,0,0,0,0,0,0,0,0,0
255,255,3,SL Malinga,4.0,0,58,0,14.5,6,4,5,2,0,0,0,0,-3,0,-3
256,256,4,KH Pandya,4.0,0,29,1,7.25,6,1,1,2,0,10,0,0,0,0,10
257,257,5,JJ Bumrah,4.0,0,30,1,7.5,9,3,0,1,1,10,0,0,0,0,10
258,258,0,Sandeep Sharma,3.0,0,39,0,13.0,4,1,4,2,0,0,0,0,-3,0,-3
259,259,1,I Sharma,4.0,0,58,0,14.5,4,6,4,0,0,0,0,0,-3,0,-3
260,260,2,MM Sharma,2.3,0,29,1,11.6,5,4,1,1,0,10,0,0,-3,0,7
261,261,3,MP Stoinis,2.0,0,28,1,14.0,1,2,2,1,0,10,0,0,-3,0,7
262,262,4,AR Patel,2.0,0,20,0,10.0,4,0,2,1,0,0,0,0,-2,0,-2
263,263,5,Swapnil Singh,2.0,0,22,0,11.0,1,0,2,0,0,0,0,0,-3,0,-3
264,264,0,P Kumar,2.0,0,24,1,12.0,4,5,0,0,0,10,0,0,-3,0,7
265,265,1,JP Faulkner,4.0,0,38,1,9.5,7,6,0,0,0,10,0,0,-1,0,9
266,266,2,Basil Thampi,4.0,0,44,1,11.0,7,5,2,0,0,10,0,0,-3,0,7
267,267,3,SK Raina,2.0,0,11,1,5.5,4,1,0,0,0,10,0,0,1,0,11
268,268,4,DS Kulkarni,2.0,0,23,0,11.5,3,3,1,0,0,0,0,0,-3,0,-3
269,269,5,RA Jadeja,4.0,0,31,0,7.75,5,2,1,0,0,0,0,0,0,0,0
270,270,6,DR Smith,2.0,0,14,0,7.0,2,1,0,1,0,0,0,0,0,0,0
271,271,0,Shakib Al Hasan,3.0,0,31,0,10.33,7,5,1,0,0,0,0,0,-2,0,-2
272,272,1,SP Narine,4.0,0,42,0,10.5,7,4,2,0,0,0,0,0,-2,0,-2
273,273,2,NM Coulter-Nile,3.2,0,41,2,12.3,6,5,2,0,1,20,0,0,-3,0,17
274,274,3,CR Woakes,2.0,0,20,1,10.0,3,2,1,0,0,10,0,0,-2,0,8
