,Unnamed: 0,Unnamed: 0.1,Bowling,O,M,R,W,Econ,0s,4s,6s,WD,NB,sumpts_w,sumpts_4w,sumpts_5w,sumpts_econ,sumpts_maid,totalpoints
565,565,1,UT Yadav,4.0,0,45,1,11.25,8,4,2,0,1,10,0,0,-3,0,7
566,566,2,SP Narine,4.0,0,20,4,5.0,10,1,0,0,0,40,0,0,1,0,41
567,567,3,R Vinay Kumar,4.0,0,44,0,11.0,4,5,1,0,0,0,0,0,-3,0,-3
568,568,4,Shakib Al Hasan,4.0,0,27,0,6.75,5,0,1,1,0,0,0,0,0,0,0
569,569,0,B Kumar,4.0,0,36,0,9.0,8,4,1,0,0,0,0,0,-1,0,-1
570,570,1,DW Steyn,4.0,0,43,0,10.75,11,6,2,0,0,0,0,0,-2,0,-2
571,571,2,KV Sharma,4.0,0,19,2,4.75,13,1,1,0,0,20,0,0,2,0,22
572,572,3,Parvez Rasool,4.0,0,35,0,8.75,5,0,3,0,0,0,0,0,0,0,0
573,573,4,IK Pathan,3.0,0,34,0,11.33,5,2,3,0,0,0,0,0,-3,0,-3
574,574,5,DJG Sammy,1.0,0,11,0,11.0,2,2,0,1,0,0,0,0,-3,0,-3
575,575,0,MM Sharma,3.0,0,33,0,11.0,5,5,0,0,0,0,0,0,-3,0,-3
576,576,1,R Ashwin,4.0,0,29,0,7.25,6,1,1,0,0,0,0,0,0,0,0
577,577,2,JW Hastings,3.0,0,29,1,9.66,9,6,0,0,1,10,0,0,-1,0,9
578,578,3,RA Jadeja,3.4,0,42,1,11.45,5,3,2,2,0,10,0,0,-3,0,7
579,579,4,P Negi,4.0,0,38,0,9.5,4,2,2,0,0,0,0,0,-1,0,-1
580,580,5,SK Raina,2.0,0,17,1,8.5,5,0,2,0,0,10,0,0,0,0,10
581,581,0,WD Parnell,3.3,0,26,1,7.42,9,4,0,1,0,10,0,0,0,0,10
582,582,1,S Kaul,2.0,0,21,0,10.5,4,4,0,1,0,0,0,0,-2,0,-2
583,583,2,JD Unadkat,2.0,0,24,2,12.0,3,5,0,0,0,20,0,0,-3,0,17
584,584,3,S Nadeem,4.0,0,28,1,7.0,5,1,1,0,0,10,0,0,0,0,10
585,585,4,JP Duminy,4.0,0,31,0,7.75,7,2,1,0,0,0,0,0,0,0,0
586,586,5,Imran Tahir,4.0,0,37,3,9.25,6,4,1,1,0,30,0,0,-1,0,29
587,587,0,JJ Bumrah,4.0,0,36,0,9.0,9,3,2,0,0,0,0,0,-1,0,-1
588,588,1,M de Lange,4.0,0,32,2,8.0,8,4,0,1,1,20,0,0,0,0,20
589,589,2,PP Ojha,4.0,0,33,0,8.25,6,1,2,1,0,0,0,0,0,0,0
590,590,3,S Gopal,3.0,0,20,1,6.66,9,2,1,0,0,10,0,0,0,0,10
591,591,4,Harbhajan Singh,4.0,0,30,1,7.5,10,3,1,0,0,10,0,0,0,0,10
592,592,5,KA Pollard,1.0,0,4,0,4.0,2,0,0,0,0,0,0,0,2,0,2
593,593,0,VS Malik,3.0,0,29,1,9.66,7,4,1,1,0,10,0,0,-1,0,9
594,594,1,SR Watson,2.0,0,16,0,8.0,8,2,1,1,0,0,0,0,0,0,0
595,595,2,JP Faulkner,3.0,0,39,1,13.0,5,4,2,0,1,10,0,0,-3,0,7
596,596,3,KK Cooper,4.0,0,25,0,6.25,9,2,0,0,0,0,0,0,0,0,0
597,597,4,R Tewatia,4.0,0,24,1,6.0,10,1,1,1,0,10,0,0,0,0,10
598,598,5,PV Tambe,4.0,0,36,0,9.0,5,3,1,0,0,0,0,0,-1,0,-1
599,599,0,L Balaji,4.0,0,37,1,9.25,10,3,2,1,0,10,0,0,-1,0,9
600,600,1,BE Hendricks,4.0,0,57,0,14.25,6,3,5,0,0,0,0,0,-3,0,-3
601,601,2,R Dhawan,4.0,0,25,2,6.25,11,3,0,1,0,20,0,0,0,0,20
602,602,3,AR Patel,4.0,0,24,3,6.0,8,0,1,0,0,30,0,0,0,0,30
603,603,4,Karanveer Singh,4.0,0,16,2,4.0,12,0,0,1,0,20,0,0,2,0,22
604,604,0,A Nehra,4.0,0,33,3,8.25,9,2,2,1,0,30,0,0,0,0,30
605,605,1,S Badree,3.0,0,29,0,9.66,8,4,1,0,0,0,0,0,-1,0,-1
606,606,2,R Ashwin,4.0,0,33,1,8.25,9,2,2,0,0,10,0,0,0,0,10
607,607,3,MM Sharma,3.0,0,16,1,5.33,9,0,1,0,0,10,0,0,1,0,11
608,608,4,SK Raina,4.0,0,27,0,6.75,8,2,0,1,0,0,0,0,0,0,0
609,609,5,RA Jadeja,2.0,0,14,1,7.0,2,0,0,2,0,10,0,0,0,0,10
610,610,0,SB Jakati,3.4,0,41,0,11.18,4,2,3,0,0,0,0,0,-3,0,-3
611,611,1,R Rampaul,2.0,0,21,1,10.5,5,3,1,0,0,10,0,0,-2,0,8
612,612,2,MA Starc,3.0,0,33,0,11.0,5,4,1,1,0,0,0,0,-3,0,-3
613,613,3,YS Chahal,4.0,0,24,0,6.0,8,2,0,0,0,0,0,0,0,0,0
614,614,4,S Rana,1.0,0,7,0,7.0,2,1,0,0,0,0,0,0,0,0,0
615,615,5,Yuvraj Singh,4.0,0,30,1,7.5,7,1,2,0,0,10,0,0,0,0,10
616,616,0,M Morkel,4.0,1,32,1,8.0,16,6,0,2,0,10,0,0,0,4,14
617,617,1,R Vinay Kumar,4.0,0,32,1,8.0,13,5,1,1,0,10,0,0,0,0,10
618,618,2,SP Narine,4.0,0,19,0,4.75,12,2,0,0,0,0,0,0,2,0,2
619,619,3,UT Yadav,3.0,0,32,0,10.66,8,5,1,1,0,0,0,0,-2,0,-2
620,620,4,RN ten Doeschate,1.0,0,7,1,7.0,4,0,1,0,0,10,0,0,0,0,10
621,621,5,Shakib Al Hasan,4.0,1,25,1,6.25,13,1,2,0,0,10,0,0,0,4,14
622,622,0,B Kumar,2.2,0,22,0,9.42,7,3,1,1,0,0,0,0,-1,0,-1
623,623,1,DW Steyn,4.0,0,43,0,10.75,11,6,2,1,0,0,0,0,-2,0,-2
624,624,2,JO Holder,3.0,0,35,1,11.66,6,2,2,0,2,10,0,0,-3,0,7
625,625,3,KV Sharma,4.0,0,38,4,9.5,10,1,4,0,0,40,0,0,-1,0,39
626,626,4,Parvez Rasool,1.0,0,22,0,22.0,0,2,2,0,0,0,0,0,-3,0,-3
627,627,0,P Awana,3.0,1,15,2,5.0,12,3,0,0,0,20,0,0,1,4,25
628,628,1,AR Patel,4.0,0,28,2,7.0,12,5,0,0,0,20,0,0,0,0,20
629,629,2,MG Johnson,3.1,0,27,2,8.52,9,5,0,0,0,20,0,0,0,0,20
630,630,3,Karanveer Singh,4.0,0,22,2,5.5,8,1,0,0,0,20,0,0,1,0,21
631,631,4,R Dhawan,4.0,0,22,1,5.5,11,1,0,2,0,10,0,0,1,0,11
632,632,0,Mohammed Shami,3.0,0,26,1,8.66,9,3,1,2,0,10,0,0,0,0,10
633,633,1,JD Unadkat,2.0,0,3,1,1.5,10,0,0,0,0,10,0,0,3,0,13
634,634,2,JDS Neesham,1.0,0,14,0,14.0,3,2,1,0,0,0,0,0,-3,0,-3
635,635,3,JP Duminy,2.0,0,15,0,7.5,5,1,0,1,0,0,0,0,0,0,0
636,636,4,Imran Tahir,3.5,0,32,1,8.34,8,3,1,2,0,10,0,0,0,0,10
637,637,5,S Nadeem,2.0,0,24,0,12.0,2,1,1,1,0,0,0,0,-3,0,-3
638,638,0,CJ Anderson,2.0,0,14,0,7.0,7,3,0,0,0,0,0,0,0,0,0
639,639,1,JJ Bumrah,4.0,1,30,1,7.5,11,3,1,1,0,10,0,0,0,4,14
640,640,2,PP Ojha,4.0,0,31,0,7.75,10,2,2,1,0,0,0,0,0,0,0
641,641,3,Harbhajan Singh,4.0,0,43,1,10.75,7,3,3,0,0,10,0,0,-2,0,8
642,642,4,S Gopal,3.0,0,36,1,12.0,3,3,2,0,0,10,0,0,-3,0,7
643,643,5,KA Pollard,3.0,0,33,1,11.0,4,3,1,1,0,10,0,0,-3,0,7
644,644,0,JP Faulkner,3.4,0,54,0,14.72,5,5,4,1,0,0,0,0,-3,0,-3
645,645,1,DS Kulkarni,3.0,0,42,2,14.0,7,2,4,2,0,20,0,0,-3,0,17
646,646,2,SR Watson,2.0,0,33,0,16.5,2,6,1,0,0,0,0,0,-3,0,-3
647,647,3,KK Cooper,4.0,0,38,2,9.5,9,3,2,0,0,20,0,0,-1,0,19
648,648,4,PV Tambe,2.0,0,25,0,12.5,2,3,1,1,0,0,0,0,-3,0,-3
649,649,0,P Awana,4.0,0,33,0,8.25,10,6,0,0,0,0,0,0,0,0,0
650,650,1,MG Johnson,4.0,0,31,2,7.75,10,3,1,2,0,20,0,0,0,0,20
651,651,2,AR Patel,4.0,1,11,2,2.75,16,1,0,0,0,20,0,0,3,4,27
652,652,3,R Dhawan,4.0,0,44,0,11.0,6,3,3,0,0,0,0,0,-3,0,-3
653,653,4,Karanveer Singh,4.0,0,40,3,10.0,7,4,2,1,0,30,0,0,-2,0,28
654,654,0,M Morkel,4.0,0,23,2,5.75,15,0,2,1,0,20,0,0,1,0,21
655,655,1,UT Yadav,4.0,0,13,3,3.25,16,1,0,1,0,30,0,0,3,0,33
656,656,2,SP Narine,4.0,0,30,0,7.5,9,3,1,0,0,0,0,0,0,0,0
657,657,3,Shakib Al Hasan,4.0,0,43,1,10.75,7,0,5,0,0,10,0,0,-2,0,8
658,658,4,PP Chawla,4.0,0,23,1,5.75,8,0,1,0,0,10,0,0,1,0,11
659,659,0,A Nehra,4.0,0,34,2,8.5,9,3,2,0,0,20,0,0,0,0,20
660,660,1,IC Pandey,3.0,0,25,0,8.33,8,5,0,0,0,0,0,0,0,0,0
661,661,2,MM Sharma,4.0,0,42,3,10.5,7,5,2,0,0,30,0,0,-2,0,28
662,662,3,R Ashwin,4.0,0,26,1,6.5,12,0,2,0,0,10,0,0,0,0,10
663,663,4,RA Jadeja,4.0,0,31,2,7.75,6,0,2,0,0,20,0,0,0,0,20
664,664,5,SK Raina,1.0,0,13,0,13.0,1,1,1,0,0,0,0,0,-3,0,-3
665,665,0,P Kumar,4.0,0,27,0,6.75,8,1,1,0,0,0,0,0,0,0,0
666,666,1,CJ Anderson,3.0,0,35,0,11.66,5,5,1,1,0,0,0,0,-3,0,-3
667,667,2,JJ Bumrah,3.4,0,40,0,10.9,8,8,0,1,0,0,0,0,-2,0,-2
668,668,3,Harbhajan Singh,4.0,0,27,2,6.75,10,0,2,2,0,20,0,0,0,0,20
669,669,4,PP Ojha,3.0,0,34,1,11.33,6,0,4,0,0,10,0,0,-3,0,7
670,670,5,KA Pollard,1.0,0,10,0,10.0,1,1,0,1,1,0,0,0,-2,0,-2
671,671,0,A Nehra,4.0,0,51,2,12.75,7,7,2,2,0,20,0,0,-3,0,17
672,672,1,IC Pandey,4.0,0,35,1,8.75,11,3,2,0,1,10,0,0,0,0,10
673,673,2,MM Sharma,4.0,0,46,1,11.5,6,3,3,1,0,10,0,0,-3,0,7
674,674,3,R Ashwin,4.0,0,44,1,11.0,6,2,3,4,0,10,0,0,-3,0,7
675,675,4,RA Jadeja,4.0,0,48,0,12.0,5,4,3,1,0,0,0,0,-3,0,-3
676,676,0,MG Johnson,4.0,0,44,1,11.0,8,2,3,3,1,10,0,0,-3,0,7
677,677,1,Sandeep Sharma,3.0,0,32,1,10.66,6,3,2,1,0,10,0,0,-2,0,8
678,678,2,P Awana,4.0,0,59,2,14.75,9,9,3,0,1,20,0,0,-3,0,17
679,679,3,Karanveer Singh,4.0,0,32,0,8.0,6,2,1,1,0,0,0,0,0,0,0
680,680,4,GJ Maxwell,1.0,0,4,0,4.0,3,0,0,0,0,0,0,0,2,0,2
681,681,5,AR Patel,4.0,0,23,1,5.75,10,1,1,1,0,10,0,0,1,0,11
682,682,0,M Morkel,4.0,0,40,0,10.0,9,3,2,0,0,0,0,0,-2,0,-2
683,683,1,UT Yadav,4.0,0,39,1,9.75,10,5,1,1,0,10,0,0,-1,0,9
684,684,2,SP Narine,4.0,0,46,1,11.5,10,5,3,0,1,10,0,0,-3,0,7
685,685,3,Shakib Al Hasan,4.0,0,26,0,6.5,8,1,1,0,0,0,0,0,0,0,0
686,686,4,PP Chawla,4.0,0,44,2,11.0,7,3,3,0,0,20,0,0,-3,0,17
687,687,0,MG Johnson,4.0,0,41,2,10.25,8,5,1,2,0,20,0,0,-2,0,18
688,688,1,L Balaji,4.0,0,41,0,10.25,6,3,2,0,0,0,0,0,-2,0,-2
689,689,2,P Awana,3.3,0,43,0,12.28,3,3,2,0,0,0,0,0,-3,0,-3
690,690,3,Karanveer Singh,4.0,0,54,4,13.5,9,2,6,3,0,40,0,0,-3,0,37
691,691,4,AR Patel,4.0,0,21,0,5.25,10,2,0,1,0,0,0,0,1,0,1
