,Unnamed: 0,Bowling,O,M,R,W,Econ,0s,4s,6s,WD,NB
131,5,AR Patel,4.0,0,36,1,9.0,2,4,0,0,0
132,6,MP Stoinis,1.3,0,14,0,9.33,3,1,1,0,0
133,0,TG Southee,2.0,0,23,0,11.5,3,2,1,2,0
134,1,Harbhajan Singh,4.0,0,23,0,5.75,12,2,1,0,0
135,2,MJ McClenaghan,4.0,0,20,2,5.0,11,1,0,1,0
136,3,JJ Bumrah,4.0,0,39,0,9.75,6,1,2,0,1
137,4,HH Pandya,2.0,0,9,1,4.5,3,0,0,0,0
138,5,KH Pandya,4.0,0,21,1,5.25,9,1,0,0,0
139,0,S Badree,4.0,1,9,4,2.25,17,0,0,1,0
140,1,STR Binny,2.0,0,14,1,7.0,3,1,0,1,0
141,2,S Aravind,4.0,0,21,0,5.25,10,1,0,1,0
142,3,TS Mills,3.5,0,36,0,9.39,8,5,1,1,0
143,4,YS Chahal,3.0,0,31,1,10.33,5,0,3,0,0
144,5,P Negi,2.0,0,28,0,14.0,2,0,3,2,0
145,0,P Kumar,4.0,0,51,1,12.75,9,5,3,3,0
146,1,Basil Thampi,3.0,0,21,0,7.0,7,3,0,0,0
147,2,SB Jakati,2.0,0,22,0,11.0,2,2,1,0,0
148,3,AJ Tye,4.0,0,17,5,4.25,11,0,0,1,0
149,4,RA Jadeja,4.0,0,40,1,10.0,3,3,2,0,0
150,5,DR Smith,2.0,0,10,1,5.0,6,1,0,0,0
151,6,SK Raina,1.0,0,9,0,9.0,0,1,0,0,0
152,0,Ankit Sharma,1.0,0,16,0,16.0,1,2,1,0,0
153,1,LH Ferguson,4.0,0,44,0,11.0,10,4,3,2,0
154,2,SN Thakur,3.0,0,14,1,4.66,9,1,0,1,0
155,3,BA Stokes,3.0,0,18,0,6.0,8,2,0,1,0
156,4,Imran Tahir,4.0,0,53,1,13.25,6,8,2,0,0
157,5,RD Chahar,3.0,0,26,1,8.66,8,3,1,0,0
158,0,B Kumar,4.0,0,20,3,5.0,12,0,1,0,0
159,1,A Nehra,4.0,0,35,1,8.75,11,6,0,3,0
160,2,BCJ Cutting,4.0,0,41,1,10.25,3,4,1,1,0
161,3,Rashid Khan,4.0,0,29,1,7.25,7,2,1,0,0
162,4,MC Henriques,2.0,0,26,0,13.0,2,0,2,1,0
163,5,Bipul Sharma,2.0,0,20,0,10.0,6,1,2,1,0
164,0,UT Yadav,3.0,0,27,0,9.0,10,4,1,1,0
165,1,TA Boult,4.0,0,33,1,8.25,10,6,0,0,0
166,2,SP Narine,4.0,0,18,1,4.5,10,1,0,0,0
167,3,Kuldeep Yadav,4.0,0,23,1,5.75,12,2,1,0,0
168,4,YK Pathan,1.0,0,2,1,2.0,4,0,0,0,0
169,5,CR Woakes,4.0,0,49,2,12.25,5,3,3,3,0
170,0,Sandeep Sharma,4.0,0,41,1,10.25,10,7,1,0,0
171,1,MM Sharma,4.0,0,37,1,9.25,9,3,2,0,1
172,2,AR Patel,4.0,0,33,1,8.25,6,1,2,0,0
173,3,VR Aaron,4.0,0,45,2,11.25,10,8,0,4,1
174,4,KC Cariappa,3.0,0,23,1,7.66,6,3,0,0,1
175,5,GJ Maxwell,1.0,0,7,0,7.0,2,1,0,0,0
176,0,Z Khan,4.0,0,38,0,9.5,5,4,1,0,0
177,1,S Nadeem,2.0,0,13,2,6.5,6,2,0,0,0
178,2,CH Morris,4.0,0,23,3,5.75,8,1,0,1,0
179,3,PJ Cummins,4.0,0,23,2,5.75,10,3,0,0,0
180,4,A Mishra,3.0,0,16,1,5.33,9,0,1,0,0
181,5,CJ Anderson,3.0,0,23,1,7.66,3,1,1,0,0
182,0,MJ McClenaghan,4.0,0,24,2,6.0,12,1,1,2,0
183,1,SL Malinga,4.0,0,51,1,12.75,6,3,3,2,1
184,2,Harbhajan Singh,4.0,0,22,1,5.5,9,2,0,0,0
185,3,JJ Bumrah,4.0,0,45,0,11.25,5,5,1,0,1
186,4,KH Pandya,3.0,0,18,0,6.0,4,1,0,0,0
187,5,HH Pandya,1.0,0,15,0,15.0,1,0,1,0,0
188,0,P Kumar,2.3,0,25,1,10.0,7,2,0,5,0
189,1,Basil Thampi,4.0,0,34,0,8.5,4,1,2,1,0
190,2,MM Patel,4.0,0,35,1,8.75,8,4,1,0,0
191,3,AJ Tye,4.0,0,34,2,8.5,7,2,2,1,0
192,4,RA Jadeja,4.0,0,34,0,8.5,6,1,2,0,0
193,5,DR Smith,1.0,0,12,0,12.0,3,1,1,1,0
194,0,AF Milne,4.0,0,27,2,6.75,11,3,1,0,0
195,1,S Badree,4.0,0,32,1,8.0,7,5,0,0,0
196,2,S Aravind,4.0,0,29,2,7.25,9,2,1,1,0
197,3,SR Watson,4.0,0,44,1,11.0,9,7,1,2,0
198,4,P Negi,3.0,0,12,1,4.0,7,0,0,1,0
199,5,YS Chahal,1.0,0,11,0,11.0,3,0,1,2,0
200,0,JD Unadkat,4.0,0,25,2,6.25,12,0,2,1,0
201,1,SN Thakur,4.0,0,35,3,8.75,10,4,1,0,0
202,2,DT Christian,4.0,0,26,0,6.5,8,1,1,1,0
203,3,BA Stokes,4.0,0,18,3,4.5,13,2,0,1,0
204,4,Imran Tahir,4.0,0,27,1,6.75,6,0,1,1,0
205,0,NM Coulter-Nile,4.0,0,22,3,5.5,12,3,0,1,0
206,1,CR Woakes,4.0,0,31,1,7.75,5,4,0,0,0
207,2,UT Yadav,4.0,0,53,1,13.25,7,7,3,0,0
208,3,SP Narine,4.0,0,20,1,5.0,8,1,0,1,0
209,4,Kuldeep Yadav,3.0,0,29,0,9.66,4,2,1,0,0
210,5,C de Grandhomme,1.0,0,12,0,12.0,0,2,0,0,0
211,0,Z Khan,4.0,0,28,2,7.0,10,2,1,0,0
212,1,PJ Cummins,4.0,0,39,2,9.75,6,6,0,1,0
213,2,CH Morris,4.0,0,30,1,7.5,6,3,0,0,0
214,3,A Mishra,2.5,0,26,1,9.17,6,1,2,1,0
215,4,Mohammed Shami,3.0,0,28,0,9.33,5,1,1,2,0
216,5,AD Mathews,2.0,0,15,0,7.5,3,0,1,0,0
217,0,Sandeep Sharma,4.0,0,35,1,8.75,10,2,2,0,0
218,1,I Sharma,4.0,0,23,0,5.75,11,1,0,3,0
219,2,MM Sharma,4.0,0,25,2,6.25,10,3,0,0,0
220,3,KC Cariappa,4.0,0,38,1,9.5,5,3,1,1,0
221,4,AR Patel,4.0,0,33,2,8.25,7,2,1,1,0
222,0,B Kumar,4.0,0,19,5,4.75,15,2,0,0,1
223,1,BB Sran,2.0,0,29,0,14.5,4,3,2,1,0
224,2,S Kaul,3.4,0,26,1,7.09,7,0,1,3,0
225,3,Mohammad Nabi,4.0,0,28,1,7.0,11,2,1,0,0
226,4,Rashid Khan,4.0,0,42,2,10.5,10,4,3,1,0
227,5,MC Henriques,2.0,0,6,1,3.0,7,0,0,0,0
228,0,DS Kulkarni,4.0,0,37,1,9.25,8,6,0,1,0
229,1,Basil Thampi,4.0,0,31,1,7.75,11,3,1,0,0
230,2,AJ Tye,4.0,0,34,0,8.5,9,4,1,0,0
231,3,RA Jadeja,4.0,0,57,0,14.25,4,6,3,0,0
232,4,S Kaushik,3.0,0,36,0,12.0,4,0,4,1,0
233,5,DR Smith,1.0,0,17,0,17.0,0,0,2,1,0
234,0,P Negi,4.0,0,21,1,5.25,17,1,2,1,0
235,1,YS Chahal,4.0,0,31,3,7.75,8,1,2,1,0
236,2,S Aravind,4.0,0,53,1,13.25,7,3,5,1,0
237,3,AF Milne,4.0,0,43,1,10.75,7,4,2,3,0
238,4,SR Watson,2.0,0,24,0,12.0,1,1,2,0,0
239,5,TM Head,2.0,0,18,0,9.0,1,0,1,0,0
240,0,J Yadav,2.0,0,16,0,8.0,2,1,0,0,1
241,1,CH Morris,4.0,0,26,4,6.5,10,4,0,0,0
242,2,Z Khan,4.0,0,37,0,9.25,4,4,1,0,0
243,3,PJ Cummins,4.0,0,37,0,9.25,6,3,1,0,1
244,4,AD Mathews,3.0,0,41,0,13.66,1,2,3,1,0
245,5,A Mishra,3.0,0,33,0,11.0,2,1,2,0,0
246,0,B Kumar,4.0,0,29,0,7.25,9,4,0,1,0
247,1,Mohammed Siraj,4.0,0,39,2,9.75,9,6,1,0,0
248,2,S Kaul,4.0,0,32,1,8.0,9,2,2,0,0
249,3,Rashid Khan,4.0,0,33,0,8.25,7,2,2,0,0
250,4,MC Henriques,3.0,0,32,0,10.66,3,3,1,1,0
251,5,Yuvraj Singh,1.0,0,6,1,6.0,3,1,0,0,0
252,0,HH Pandya,2.0,0,18,0,9.0,4,3,0,0,0
253,1,MJ McClenaghan,4.0,0,46,2,11.5,11,5,3,0,1
254,2,Harbhajan Singh,2.0,0,12,0,6.0,4,1,0,0,0
255,3,SL Malinga,4.0,0,58,0,14.5,6,4,5,2,0
256,4,KH Pandya,4.0,0,29,1,7.25,6,1,1,2,0
257,5,JJ Bumrah,4.0,0,30,1,7.5,9,3,0,1,1
258,0,Sandeep Sharma,3.0,0,39,0,13.0,4,1,4,2,0
259,1,I Sharma,4.0,0,58,0,14.5,4,6,4,0,0
260,2,MM Sharma,2.3,0,29,1,11.6,5,4,1,1,0
261,3,MP Stoinis,2.0,0,28,1,14.0,1,2,2,1,0
262,4,AR Patel,2.0,0,20,0,10.0,4,0,2,1,0
263,5,Swapnil Singh,2.0,0,22,0,11.0,1,0,2,0,0
264,0,P Kumar,2.0,0,24,1,12.0,4,5,0,0,0
265,1,JP Faulkner,4.0,0,38,1,9.5,7,6,0,0,0
266,2,Basil Thampi,4.0,0,44,1,11.0,7,5,2,0,0
267,3,SK Raina,2.0,0,11,1,5.5,4,1,0,0,0
268,4,DS Kulkarni,2.0,0,23,0,11.5,3,3,1,0,0
269,5,RA Jadeja,4.0,0,31,0,7.75,5,2,1,0,0
270,6,DR Smith,2.0,0,14,0,7.0,2,1,0,1,0
271,0,Shakib Al Hasan,3.0,0,31,0,10.33,7,5,1,0,0
272,1,SP Narine,4.0,0,42,0,10.5,7,4,2,0,0
273,2,NM Coulter-Nile,3.2,0,41,2,12.3,6,5,2,0,1
274,3,CR Woakes,2.0,0,20,1,10.0,3,2,1,0,0
275,4,Kuldeep Yadav,4.0,0,33,2,8.25,7,3,1,0,0
276,5,UT Yadav,2.0,0,17,1,8.5,3,1,1,0,0
277,0,JD Unadkat,4.0,0,41,1,10.25,7,3,3,0,0
278,1,Washington Sundar,3.0,0,19,0,6.33,7,2,0,2,0
279,2,BA Stokes,2.0,0,19,0,9.5,4,2,1,0,0
280,3,SN Thakur,4.0,0,50,0,12.5,4,9,0,1,0
281,4,DT Christian,4.0,0,20,1,5.0,11,1,0,0,0
282,5,Imran Tahir,3.0,0,23,1,7.66,5,0,1,0,1
283,0,B Kumar,4.0,0,39,1,9.75,9,5,1,1,0
284,1,Bipul Sharma,4.0,0,30,1,7.5,10,2,2,0,0
285,2,Mohammed Siraj,4.0,0,42,0,10.5,6,4,2,0,0
286,3,S Kaul,3.0,0,45,0,15.0,1,4,3,0,0
287,4,Rashid Khan,4.0,0,17,1,4.25,10,1,0,0,0
288,5,MC Henriques,1.0,0,4,0,4.0,2,0,0,0,0
289,0,K Rabada,4.0,0,30,1,7.5,13,0,2,2,1
290,1,CH Morris,4.0,0,33,0,8.25,10,2,2,1,0
291,2,Z Khan,4.0,0,36,0,9.0,8,6,0,1,0
292,3,A Mishra,4.0,1,18,2,4.5,14,2,0,1,0
293,4,PJ Cummins,4.0,0,20,2,5.0,11,1,0,1,0
294,0,MG Johnson,4.0,1,23,0,5.75,14,3,0,1,0
295,1,MJ McClenaghan,4.0,0,24,3,6.0,12,2,1,1,0
296,2,JJ Bumrah,4.0,0,21,2,5.25,11,2,0,1,0
297,3,HH Pandya,3.0,0,23,1,7.66,6,2,0,2,0
298,4,Harbhajan Singh,4.0,0,26,0,6.5,9,2,1,0,0
299,5,KH Pandya,1.0,0,8,0,8.0,1,1,0,0,0
300,0,SS Agarwal,4.0,0,42,1,10.5,7,3,3,0,0
301,1,NB Singh,2.0,0,7,1,3.5,8,1,0,0,0
302,2,SK Raina,1.0,0,6,0,6.0,3,1,0,0,0
303,3,Basil Thampi,4.0,0,44,0,11.0,6,4,2,1,0
304,4,AJ Tye,4.0,0,35,2,8.75,7,4,1,0,0
305,5,RA Jadeja,4.0,0,32,1,8.0,7,3,1,0,0
306,6,DR Smith,1.0,0,18,1,18.0,1,1,2,0,0
307,0,Sandeep Sharma,4.0,0,40,2,10.0,7,7,0,0,0
308,1,MM Sharma,4.0,0,25,1,6.25,10,2,0,1,0
309,2,T Natarajan,3.0,0,22,0,7.33,4,0,1,2,0
310,3,KC Cariappa,4.0,0,24,2,6.0,8,2,0,0,0
311,4,AR Patel,4.0,0,36,2,9.0,7,4,1,0,0
312,5,MP Stoinis,1.0,0,12,0,12.0,0,1,0,1,0
313,0,S Badree,4.0,0,33,1,8.25,10,4,1,0,0
314,1,TS Mills,4.0,0,31,2,7.75,13,2,1,2,0
315,2,S Aravind,3.3,0,27,1,7.71,7,4,0,0,0
316,3,STR Binny,1.0,0,9,1,9.0,3,2,0,0,0
317,4,YS Chahal,4.0,0,16,3,4.0,10,0,0,1,0
318,5,P Negi,3.0,0,15,2,5.0,10,2,0,1,0
319,0,NM Coulter-Nile,3.0,0,21,3,7.0,12,4,0,1,2
320,1,UT Yadav,3.0,0,15,1,5.0,12,3,0,0,0
321,2,CR Woakes,2.0,0,6,3,3.0,10,1,0,1,0
322,3,C de Grandhomme,1.4,0,4,3,2.4,7,0,0,0,0
323,0,MG Johnson,4.0,0,34,1,8.5,9,4,1,1,0
324,1,MJ McClenaghan,4.0,0,36,0,9.0,10,7,0,1,0
325,2,KV Sharma,4.0,0,39,2,9.75,7,3,2,0,0
326,3,JJ Bumrah,4.0,0,29,2,7.25,10,3,0,0,0
327,4,Harbhajan Singh,4.0,0,20,1,5.0,7,0,0,0,0
328,0,Washington Sundar,4.0,0,26,1,6.5,8,3,0,0,0
329,1,SN Thakur,3.0,0,29,0,9.66,6,3,1,1,0
330,2,JD Unadkat,4.0,0,40,2,10.0,8,4,2,1,0
331,3,BA Stokes,4.0,1,21,2,5.25,10,2,0,1,0
332,4,DT Christian,1.0,0,6,1,6.0,3,1,0,0,0
333,5,Imran Tahir,4.0,0,32,1,8.0,12,3,2,0,0
334,0,UT Yadav,3.0,0,28,1,9.33,8,3,1,3,0
335,1,CR Woakes,3.0,0,38,0,12.66,3,2,3,1,0
336,2,SP Narine,4.0,0,34,1,8.5,6,5,0,1,0
337,3,C de Grandhomme,2.0,0,14,0,7.0,2,1,0,0,0
338,4,PP Chawla,4.0,0,36,1,9.0,6,3,1,0,0
339,5,Kuldeep Yadav,4.0,0,31,2,7.75,8,2,1,0,0
340,0,JD Unadkat,3.0,0,26,1,8.66,6,4,0,1,0
341,1,SN Thakur,3.1,0,31,0,9.78,7,4,0,2,0
342,2,Washington Sundar,3.0,0,32,0,10.66,7,3,2,0,0
343,3,DT Christian,4.0,0,31,1,7.75,7,2,1,2,0
344,4,Imran Tahir,4.0,0,48,0,12.0,4,2,4,0,0
345,5,RA Tripathi,1.0,0,12,0,12.0,0,2,0,0,0
346,0,NB Singh,2.0,0,8,0,4.0,8,1,0,1,0
347,1,Basil Thampi,4.0,0,34,1,8.5,10,4,1,1,0
348,2,AJ Tye,4.0,0,12,3,3.0,13,0,0,0,0
349,3,RA Jadeja,4.0,0,28,2,7.0,8,3,0,0,0
350,4,Ankit Soni,3.0,0,28,1,9.33,6,0,3,1,0
351,5,JP Faulkner,3.0,0,15,1,5.0,6,1,0,0,0
352,0,S Badree,3.0,0,29,2,9.66,9,3,2,0,0
353,1,S Aravind,3.0,0,19,0,6.33,10,3,0,1,1
354,2,A Choudhary,2.0,0,21,0,10.5,5,2,1,2,0
355,3,YS Chahal,3.0,0,29,0,9.66,5,3,1,0,1
356,4,P Negi,2.0,0,24,1,12.0,4,0,3,1,0
357,5,TM Head,0.5,0,11,0,13.2,0,2,0,0,0
358,0,NM Coulter-Nile,4.0,0,34,3,8.5,11,7,0,0,0
359,1,UT Yadav,4.0,0,38,1,9.5,9,3,2,1,0
360,2,CR Woakes,3.0,0,20,0,6.66,5,2,0,0,0
361,3,SP Narine,4.0,0,25,1,6.25,8,1,0,1,0
362,4,Kuldeep Yadav,4.0,0,27,0,6.75,4,0,1,0,0
363,5,C de Grandhomme,1.0,0,15,0,15.0,0,1,1,0,0
364,0,Z Khan,1.1,0,8,0,6.85,3,1,0,0,0
365,1,K Rabada,3.2,0,20,2,6.0,10,3,0,1,0
366,2,CJ Anderson,2.5,0,27,0,9.52,3,4,0,0,0
367,3,CH Morris,3.0,0,39,0,13.0,3,4,2,0,0
368,4,PJ Cummins,3.0,0,22,0,7.33,7,2,1,0,0
369,5,A Mishra,3.0,0,36,0,12.0,5,6,1,0,0
370,0,I Sharma,4.0,0,41,0,10.25,8,3,2,0,0
371,1,Anureet Singh,2.0,0,26,0,13.0,2,5,0,0,0
372,2,MM Sharma,3.0,0,34,1,11.33,2,5,0,0,0
373,3,AR Patel,3.0,0,34,0,11.33,3,1,3,0,0
374,4,KC Cariappa,4.0,0,42,0,10.5,3,4,1,2,0
375,5,GJ Maxwell,4.0,0,29,2,7.25,6,1,1,0,0
376,0,B Kumar,4.0,0,27,2,6.75,9,4,0,0,0
377,1,A Nehra,4.0,0,42,3,10.5,9,7,1,0,0
378,2,S Kaul,4.0,0,36,3,9.0,7,4,1,0,1
379,3,DJ Hooda,1.0,0,17,0,17.0,1,2,1,0,0
380,4,MC Henriques,3.0,0,39,0,13.0,2,6,1,0,0
381,5,Rashid Khan,4.0,0,16,1,4.0,14,2,0,0,0
382,0,AF Milne,4.0,0,35,0,8.75,10,5,0,2,0
383,1,S Badree,4.0,0,31,1,7.75,8,3,1,0,0
384,2,S Aravind,4.0,0,30,0,7.5,8,1,2,0,0
385,3,YS Chahal,2.0,0,25,0,12.5,1,2,1,0,0
386,4,P Negi,4.0,0,18,1,4.5,12,1,0,1,0
387,5,STR Binny,2.0,0,17,1,8.5,2,2,0,0,0
388,0,DL Chahar,2.0,0,18,0,9.0,3,3,0,0,0
389,1,JD Unadkat,4.0,0,19,1,4.75,11,1,0,1,0
390,2,LH Ferguson,4.0,1,7,2,1.75,18,0,0,1,0
391,3,DT Christian,4.0,0,25,1,6.25,10,2,0,0,0
392,4,Imran Tahir,4.0,0,18,3,4.5,12,0,1,0,0
