,Unnamed: 0,Bowling,O,M,R,W,Econ,0s,4s,6s,WD,NB
53,1,L Balaji,2.2,0,18,2,7.71,6,3,0,0,0
54,2,JA Morkel,2.0,0,12,1,6.0,7,1,0,1,0
55,3,A Flintoff,3.0,0,11,1,3.66,10,1,0,0,0
56,4,M Muralitharan,4.0,1,11,3,2.75,16,0,0,0,0
57,5,Joginder Sharma,1.0,0,10,1,10.0,2,0,1,1,0
58,0,I Sharma,4.0,0,24,1,6.0,13,2,1,0,0
59,1,AB Dinda,4.0,0,34,1,8.5,10,4,1,1,0
60,2,MC Henriques,4.0,0,32,1,8.0,9,5,0,1,0
61,3,SC Ganguly,4.0,0,24,2,6.0,9,1,1,0,0
62,4,LR Shukla,2.0,0,22,0,11.0,4,2,1,2,0
63,5,CH Gayle,1.0,0,14,0,14.0,0,0,0,3,0
64,6,M Kartik,1.0,0,7,0,7.0,2,1,0,0,0
65,0,IK Pathan,3.0,0,27,0,9.0,9,2,2,2,0
66,1,YA Abdulla,2.0,0,20,0,10.0,5,0,2,2,0
67,2,VS Malik,2.0,0,23,1,11.5,5,1,2,0,0
68,3,PP Chawla,2.0,0,8,0,4.0,6,0,0,0,0
69,4,RS Bopara,0.2,0,1,0,3.0,1,0,0,0,0
70,0,P Kumar,4.0,0,37,1,9.25,9,4,1,0,0
71,1,DW Steyn,3.0,0,21,1,7.0,9,2,1,0,0
72,2,JH Kallis,2.0,0,19,0,9.5,4,2,1,0,0
73,3,A Kumble,4.0,0,39,0,9.75,6,0,4,0,0
74,4,JD Ryder,3.0,0,29,1,9.66,8,1,3,1,0
75,5,KP Pietersen,4.0,0,31,2,7.75,8,0,2,0,0
76,0,FH Edwards,4.0,0,39,1,9.75,10,6,1,1,0
77,1,RP Singh,4.0,0,17,2,4.25,13,2,0,0,0
78,2,Harmeet Singh,4.0,0,44,0,11.0,7,3,2,4,0
79,3,PP Ojha,4.0,0,27,1,6.75,10,3,0,0,0
80,4,SB Styris,4.0,0,32,3,8.0,9,3,1,1,0
81,0,L Balaji,4.0,0,19,3,4.75,12,1,0,1,0
82,1,MS Gony,4.0,0,45,1,11.25,7,3,3,0,0
83,2,JA Morkel,4.0,0,41,1,10.25,7,6,1,0,0
84,3,A Flintoff,4.0,0,50,0,12.5,5,3,4,0,0
85,4,Joginder Sharma,1.0,0,8,0,8.0,1,1,0,0,0
86,5,M Muralitharan,3.0,0,26,0,8.66,3,2,0,0,0
87,0,DP Nannes,4.0,0,32,0,8.0,9,4,0,0,0
88,1,A Nehra,4.0,0,33,1,8.25,6,4,0,1,0
89,2,AM Salvi,3.0,0,41,0,13.66,1,1,3,1,0
90,3,PJ Sangwan,4.0,0,28,3,7.0,8,2,0,2,1
91,4,DL Vettori,4.0,0,29,2,7.25,10,3,1,0,0
92,5,MK Tiwary,1.0,0,11,0,11.0,0,0,1,0,0
93,0,I Sharma,4.0,0,36,2,9.0,12,4,2,0,0
94,1,Anureet Singh,4.0,0,35,2,8.75,14,2,3,2,0
95,2,AB Agarkar,1.0,0,14,0,14.0,2,3,0,1,0
96,3,BAW Mendis,4.0,0,19,2,4.75,10,1,0,1,0
97,4,SC Ganguly,3.0,0,23,0,7.66,3,1,0,0,0
98,5,CH Gayle,4.0,0,20,0,5.0,7,0,0,2,0
99,0,YK Pathan,4.0,0,27,0,6.75,13,2,1,4,0
100,1,AD Mascarenhas,4.0,1,29,1,7.25,15,1,3,0,0
101,2,SK Warne,4.0,0,25,2,6.25,9,2,0,2,0
102,3,Kamran Khan,4.0,0,18,3,4.5,12,1,0,3,0
103,4,MM Patel,3.0,0,36,1,12.0,5,3,2,0,1
104,5,RA Jadeja,1.0,0,7,0,7.0,2,1,0,0,0
105,0,RR Bose,2.0,0,24,0,12.0,5,5,0,0,0
106,1,IK Pathan,4.0,0,35,3,8.75,10,4,1,0,0
107,2,YA Abdulla,4.0,0,31,4,7.75,11,1,2,3,0
108,3,PP Chawla,4.0,0,19,1,4.75,12,0,1,0,0
109,4,Yuvraj Singh,3.0,0,28,0,9.33,5,2,1,0,0
110,5,RS Bopara,1.0,0,4,0,4.0,2,0,0,0,0
111,6,VRV Singh,2.0,0,22,1,11.0,3,4,0,0,0
112,0,P Kumar,4.0,0,36,0,9.0,6,2,2,1,0
113,1,Pankaj Singh,2.0,0,20,0,10.0,2,2,0,2,0
114,2,JH Kallis,4.0,0,51,1,12.75,3,4,2,2,0
115,3,R Vinay Kumar,1.0,0,4,0,4.0,2,0,0,0,0
116,4,KP Pietersen,2.0,0,16,0,8.0,4,1,1,0,0
117,5,A Kumble,4.0,0,19,1,4.75,7,0,0,0,0
118,6,JD Ryder,2.0,0,23,0,11.5,3,1,2,0,0
119,0,SL Malinga,4.0,1,19,3,4.75,16,1,1,1,0
120,1,Z Khan,4.0,0,32,0,8.0,7,3,1,1,0
121,2,DJ Bravo,4.0,0,34,3,8.5,9,4,1,1,0
122,3,Harbhajan Singh,4.0,0,27,1,6.75,7,2,0,1,0
123,4,ST Jayasuriya,3.0,0,29,1,9.66,5,1,2,1,0
124,5,DS Kulkarni,1.0,0,18,0,18.0,1,1,2,0,0
125,0,FH Edwards,4.0,0,27,2,6.75,10,3,0,4,0
126,1,RP Singh,4.0,0,27,2,6.75,14,1,2,1,1
127,2,Harmeet Singh,1.0,0,19,0,19.0,1,3,1,0,0
128,3,DR Smith,2.0,0,15,0,7.5,4,2,0,0,0
129,4,PP Ojha,4.0,0,21,3,5.25,10,0,1,1,0
130,5,RG Sharma,1.0,0,8,0,8.0,3,0,1,0,0
131,6,Y Venugopal Rao,4.0,0,33,0,8.25,6,1,2,0,0
132,0,DP Nannes,4.0,0,24,1,6.0,11,1,0,1,0
133,1,A Nehra,4.0,0,34,2,8.5,10,2,2,1,1
134,2,PJ Sangwan,4.0,0,32,1,8.0,10,2,2,1,0
135,3,A Mishra,4.0,0,19,1,4.75,9,0,0,2,0
136,4,DL Vettori,4.0,0,35,1,8.75,7,3,1,0,0
137,0,R Vinay Kumar,3.2,0,28,0,8.4,5,2,1,0,0
138,1,Pankaj Singh,4.0,0,31,2,7.75,7,1,1,1,0
139,2,JH Kallis,3.0,0,37,0,12.33,6,3,2,3,0
140,3,A Kumble,4.0,0,22,0,5.5,7,1,0,0,0
141,4,KP Appanna,4.0,0,24,1,6.0,8,2,0,0,0
142,5,B Akhil,1.0,0,8,1,8.0,2,1,0,0,0
143,0,Kamran Khan,4.0,0,15,2,3.75,18,2,0,3,0
144,1,AD Mascarenhas,4.0,0,29,0,7.25,8,4,0,0,0
145,2,MM Patel,4.0,0,24,2,6.0,13,2,0,1,0
146,3,YK Pathan,4.0,0,30,0,7.5,8,1,1,4,0
147,4,SK Warne,4.0,0,37,0,9.25,7,3,2,0,0
148,0,RR Powar,2.0,0,10,0,5.0,3,0,0,1,0
149,1,IK Pathan,4.0,0,26,2,6.5,12,3,0,3,0
150,2,YA Abdulla,4.0,0,21,3,5.25,14,3,0,1,0
151,3,VRV Singh,4.0,0,19,0,4.75,9,1,0,0,0
152,4,PP Chawla,4.0,0,22,2,5.5,10,2,0,0,0
153,5,Yuvraj Singh,2.0,0,9,0,4.5,6,0,0,0,0
154,0,FH Edwards,4.0,0,21,1,5.25,15,3,0,0,0
155,1,RP Singh,3.0,0,32,1,10.66,9,4,1,2,3
156,2,DR Smith,1.0,0,17,0,17.0,0,2,1,0,0
157,3,Y Venugopal Rao,4.0,0,35,1,8.75,6,2,2,1,0
158,4,RG Sharma,3.0,0,18,1,6.0,6,2,0,0,0
159,5,PP Ojha,2.0,0,11,2,5.5,4,1,0,0,0
160,6,Shoaib Ahmed,3.0,0,31,0,10.33,5,2,2,1,0
161,0,L Balaji,3.3,0,41,1,11.71,9,4,3,1,0
162,1,MS Gony,1.0,0,20,0,20.0,1,3,1,1,0
163,2,JA Morkel,3.0,0,29,0,9.66,4,1,1,0,1
164,3,M Muralitharan,4.0,0,17,1,4.25,11,1,0,1,0
165,4,SK Raina,4.0,0,18,2,4.5,10,1,0,0,0
166,5,Joginder Sharma,1.0,0,14,0,14.0,0,1,1,0,0
167,6,JDP Oram,3.0,0,28,0,9.33,4,2,1,0,0
168,0,I Sharma,4.0,0,29,1,7.25,16,2,1,2,0
169,1,AB Dinda,2.0,0,24,0,12.0,5,3,1,1,0
170,2,SC Ganguly,1.0,0,16,0,16.0,2,0,2,1,0
171,3,BAW Mendis,4.0,0,39,0,9.75,4,0,3,0,0
172,4,CH Gayle,2.0,0,24,0,12.0,0,1,1,0,0
173,5,BJ Hodge,3.0,0,29,1,9.66,4,1,2,0,0
174,6,LR Shukla,4.0,0,25,3,6.25,12,4,0,0,0
175,0,Z Khan,3.0,0,14,1,4.66,10,1,0,0,0
176,1,SL Malinga,2.2,0,11,3,4.71,9,1,0,1,1
177,2,DJ Bravo,3.0,0,31,2,10.33,8,3,2,1,0
178,3,Harbhajan Singh,2.0,0,15,0,7.5,4,2,0,0,0
179,4,AM Nayar,3.0,0,13,3,4.33,8,1,0,0,0
180,5,SR Tendulkar,2.0,0,11,0,5.5,1,0,0,0,0
181,0,AD Mascarenhas,4.0,0,28,2,7.0,11,3,1,0,0
182,1,Kamran Khan,4.0,0,35,1,8.75,8,5,0,1,0
183,2,MM Patel,4.0,1,14,2,3.5,14,1,0,0,1
184,3,SK Warne,4.0,0,32,2,8.0,8,3,1,0,0
185,4,RA Jadeja,2.0,0,17,0,8.5,2,2,0,0,0
186,5,YK Pathan,2.0,0,14,0,7.0,4,0,1,0,0
187,0,DP Nannes,3.3,0,23,0,6.57,13,4,0,2,0
188,1,A Nehra,4.0,0,23,1,5.75,15,1,2,1,0
189,2,PJ Sangwan,4.0,0,28,0,7.0,9,2,1,2,0
190,3,A Mishra,4.0,0,34,3,8.5,9,3,1,0,1
191,4,TM Dilshan,1.0,0,4,0,4.0,2,0,0,0,0
192,5,DL Vettori,2.0,0,32,0,16.0,1,1,3,0,0
193,0,KP Pietersen,4.0,0,24,1,6.0,10,1,0,2,0
194,1,RE van der Merwe,4.0,0,28,1,7.0,6,2,0,0,0
195,2,Pankaj Singh,1.0,0,14,0,14.0,3,2,1,0,0
196,3,P Kumar,4.0,0,25,1,6.25,10,3,0,1,0
197,4,A Kumble,4.0,0,16,2,4.0,13,1,0,0,0
198,5,KP Appanna,3.0,0,30,1,10.0,3,3,1,0,0
199,0,I Sharma,4.0,0,15,2,3.75,15,1,0,1,0
200,1,AB Agarkar,2.0,0,23,0,11.5,3,3,0,4,0
201,2,M Kartik,4.0,0,26,0,6.5,10,3,0,1,0
202,3,CH Gayle,3.5,0,31,0,8.08,8,3,1,0,0
203,4,BJ Hodge,4.0,0,29,3,7.25,7,0,2,0,0
204,5,SC Ganguly,2.0,0,17,0,8.5,2,2,0,0,0
205,0,Z Khan,4.0,0,19,1,4.75,8,0,0,1,0
206,1,SL Malinga,4.0,0,12,2,3.0,13,0,0,1,0
207,2,Harbhajan Singh,4.0,0,23,1,5.75,9,1,1,0,0
208,3,DJ Bravo,3.0,0,24,1,8.0,7,3,0,2,0
209,4,JP Duminy,3.0,0,23,1,7.66,6,0,1,1,0
210,5,SR Tendulkar,1.0,0,7,0,7.0,1,0,0,1,0
211,6,ST Jayasuriya,1.0,0,5,1,5.0,1,0,0,0,0
212,0,IK Pathan,4.0,0,20,2,5.0,10,1,0,2,0
213,1,VS Malik,2.0,0,12,1,6.0,7,2,0,0,1
214,2,RR Powar,4.0,0,23,1,5.75,11,1,0,1,0
215,3,YA Abdulla,4.0,0,19,2,4.75,16,1,0,3,0
216,4,PP Chawla,3.0,0,26,1,8.66,3,1,1,0,0
217,5,K Goel,2.0,0,11,0,5.5,5,1,0,1,0
218,6,WA Mota,1.0,0,3,0,3.0,4,0,0,0,0
219,0,DP Nannes,4.0,0,16,2,4.0,18,3,0,0,0
220,1,A Nehra,4.0,0,30,2,7.5,7,3,0,0,1
221,2,PJ Sangwan,4.0,0,24,1,6.0,10,2,0,0,0
222,3,A Mishra,4.0,0,32,1,8.0,7,1,2,0,0
223,4,DL Vettori,3.0,0,23,1,7.66,7,3,0,2,0
224,5,TM Dilshan,1.0,0,15,0,15.0,1,1,1,0,0
225,0,FH Edwards,3.4,0,44,0,12.0,7,6,1,3,1
226,1,RP Singh,3.0,0,20,1,6.66,11,3,0,2,0
227,2,Shoaib Ahmed,4.0,0,20,2,5.0,14,3,0,0,0
228,3,PP Ojha,4.0,0,24,1,6.0,7,1,0,1,0
229,4,RG Sharma,1.0,0,10,0,10.0,1,0,1,0,0
230,5,DR Smith,1.0,0,8,0,8.0,4,0,1,0,0
231,6,Y Venugopal Rao,2.0,0,20,0,10.0,5,2,1,1,0
232,0,AD Mascarenhas,3.2,0,26,0,7.8,10,2,1,0,0
233,1,YK Pathan,3.0,0,17,2,5.66,9,1,1,0,0
234,2,Kamran Khan,2.4,0,35,0,13.12,4,2,3,0,1
235,3,MM Patel,4.0,0,25,2,6.25,10,2,1,0,0
236,4,SK Trivedi,3.0,0,35,0,11.66,3,5,0,1,0
237,5,SK Warne,4.0,0,24,1,6.0,11,3,0,1,0
238,0,S Tyagi,2.0,0,8,0,4.0,8,1,0,1,0
239,1,JA Morkel,4.0,0,21,2,5.25,10,2,0,0,0
240,2,JDP Oram,4.0,0,27,2,6.75,8,2,1,0,0
241,3,M Muralitharan,4.0,0,33,0,8.25,9,3,1,1,0
242,4,SK Raina,2.0,0,11,1,5.5,5,1,0,0,0
243,5,L Balaji,3.3,0,21,4,6.0,9,2,0,1,0
244,0,I Sharma,4.0,0,24,1,6.0,11,2,0,2,1
245,1,AB Dinda,3.0,0,27,1,9.0,6,1,2,1,0
246,2,LR Shukla,3.0,0,25,0,8.33,7,1,2,0,0
247,3,M Kartik,3.0,0,20,1,6.66,8,1,1,0,0
248,4,AB Agarkar,1.0,0,12,1,12.0,3,1,1,1,0
249,5,CH Gayle,4.0,0,21,1,5.25,10,1,0,1,0
250,6,BJ Hodge,2.0,0,13,1,6.5,2,1,0,0,0
251,0,Z Khan,4.0,0,31,3,7.75,10,3,1,1,1
252,1,GR Napier,4.0,0,27,1,6.75,9,2,1,0,0
253,2,Harbhajan Singh,4.0,0,24,0,6.0,12,3,0,0,0
254,3,SL Malinga,4.0,0,23,0,5.75,8,1,0,2,0
255,4,ST Jayasuriya,1.0,0,13,0,13.0,0,0,1,2,0
256,5,AM Nayar,3.0,0,20,1,6.66,5,1,0,1,0
257,0,IK Pathan,4.0,0,19,2,4.75,14,1,1,0,0
258,1,VS Malik,3.0,0,29,0,9.66,5,2,1,1,0
259,2,YA Abdulla,4.0,1,36,4,9.0,13,4,2,1,0
260,3,RR Powar,1.0,0,8,0,8.0,1,1,0,0,0
261,4,PP Chawla,4.0,0,29,0,7.25,8,2,1,1,0
262,5,Yuvraj Singh,4.0,0,22,3,5.5,13,3,0,1,0
263,0,P Kumar,4.0,0,27,2,6.75,13,4,0,2,0
264,1,JH Kallis,3.0,0,19,0,6.33,8,2,0,0,0
265,2,JD Ryder,4.0,0,24,0,6.0,13,2,1,0,0
266,3,RE van der Merwe,3.0,0,22,2,7.33,9,2,1,1,0
267,4,A Kumble,4.0,0,25,2,6.25,12,0,2,0,0
268,5,KP Appanna,2.0,0,10,0,5.0,5,1,0,0,0
269,0,YK Pathan,4.0,0,19,1,4.75,15,3,0,0,0
270,1,MM Patel,2.0,0,23,0,11.5,6,2,2,0,0
271,2,RA Jadeja,4.0,0,22,1,5.5,9,1,0,3,0
272,3,SM Harwood,4.0,0,25,2,6.25,13,3,0,0,0
273,4,SK Warne,3.0,0,29,0,9.66,5,1,2,1,0
274,5,AS Raut,1.0,0,7,0,7.0,2,1,0,0,0
275,6,SK Trivedi,2.0,0,13,1,6.5,4,0,1,0,0
276,0,FH Edwards,3.4,0,17,1,4.63,14,2,0,1,0
277,1,RP Singh,4.0,1,18,2,4.5,15,2,0,0,1
278,2,DR Smith,2.0,0,21,0,10.5,4,4,0,0,0
279,3,RG Sharma,2.0,0,14,0,7.0,3,1,0,1,0
280,4,PP Ojha,4.0,0,27,1,6.75,9,2,1,1,0
281,5,Y Venugopal Rao,2.0,0,23,2,11.5,4,1,2,0,0
282,6,Shoaib Ahmed,2.0,0,19,0,9.5,3,0,2,0,0
283,0,DP Nannes,4.0,0,27,3,6.75,12,4,0,2,0
284,1,A Nehra,4.0,0,27,3,6.75,11,2,1,2,0
285,2,PJ Sangwan,3.0,0,41,1,13.66,5,5,2,1,0
286,3,TM Dilshan,3.0,0,23,0,7.66,4,1,1,0,0
287,4,A Mishra,3.0,0,24,0,8.0,6,2,1,0,0
288,5,R Bhatia,3.0,0,17,2,5.66,7,1,0,0,0
289,0,JA Morkel,4.0,0,32,1,8.0,10,5,0,0,0
290,1,S Tyagi,3.0,0,18,2,6.0,11,1,1,0,1
291,2,SB Jakati,4.0,0,24,4,6.0,12,3,0,0,0
292,3,M Muralitharan,4.0,0,22,1,5.5,10,2,0,0,0
293,4,SK Raina,1.0,0,7,0,7.0,3,1,0,0,0
294,5,L Balaji,3.0,0,26,0,8.66,6,3,1,0,0
295,6,JDP Oram,1.0,0,14,0,14.0,2,0,2,0,0
296,0,RR Powar,2.0,0,8,0,4.0,6,0,0,1,0
297,1,IK Pathan,4.0,0,37,0,9.25,10,5,1,1,0
298,2,YA Abdulla,4.0,0,33,1,8.25,9,4,1,0,0
299,3,VS Malik,4.0,0,23,0,5.75,10,2,0,0,0
300,4,PP Chawla,4.0,0,27,2,6.75,12,2,1,1,0
301,5,Yuvraj Singh,2.0,0,22,0,11.0,2,3,0,0,0
302,0,I Sharma,4.0,0,27,2,6.75,10,4,0,0,0
303,1,AB Dinda,2.0,0,26,0,13.0,4,0,3,2,0
304,2,CH Gayle,3.0,0,20,0,6.66,7,1,1,0,0
305,3,AB Agarkar,4.0,0,29,1,7.25,8,4,0,0,0
306,4,LR Shukla,1.0,0,8,0,8.0,3,1,0,1,0
307,5,SC Ganguly,1.0,0,9,0,9.0,1,1,0,0,0
308,6,BJ Hodge,2.0,0,13,1,6.5,4,1,0,1,0
309,7,M Kartik,3.0,0,20,0,6.66,6,1,0,2,0
310,0,P Kumar,3.0,1,15,0,5.0,10,2,0,0,0
311,1,JH Kallis,4.0,0,23,0,5.75,11,2,0,1,0
312,2,D du Preez,4.0,1,32,3,8.0,12,3,1,0,1
313,3,R Vinay Kumar,4.0,0,32,0,8.0,7,4,0,0,0
314,4,A Kumble,2.0,0,18,0,9.0,3,2,0,0,0
315,5,RE van der Merwe,3.0,0,27,1,9.0,6,0,2,0,0
316,0,Z Khan,2.0,0,12,1,6.0,9,2,0,2,0
317,1,DJ Bravo,3.0,0,32,0,10.66,4,3,1,1,0
318,2,SL Malinga,3.1,1,24,0,7.57,10,1,2,0,0
319,3,AM Nayar,4.0,0,26,0,6.5,11,2,0,4,0
320,4,Harbhajan Singh,2.0,0,14,0,7.0,5,2,0,0,0
321,5,SR Tendulkar,2.0,0,21,0,10.5,2,3,0,0,0
322,6,ST Jayasuriya,2.0,0,20,0,10.0,3,1,1,0,0
323,0,RJ Harris,4.0,0,39,0,9.75,7,7,0,0,0
324,1,RP Singh,4.0,0,36,1,9.0,9,4,1,2,0
325,2,DR Smith,2.0,0,21,0,10.5,4,0,2,1,0
326,3,RG Sharma,1.0,0,8,0,8.0,3,0,1,0,0
327,4,Shoaib Ahmed,2.0,0,14,1,7.0,4,2,0,0,0
328,5,PP Ojha,4.0,0,26,0,6.5,7,0,1,1,0
329,6,TL Suman,3.0,0,29,1,9.66,3,1,2,0,0
330,0,JA Morkel,3.0,1,24,2,8.0,11,1,2,0,1
331,1,S Tyagi,2.0,0,9,1,4.5,9,0,1,1,0
332,2,L Balaji,1.0,0,18,0,18.0,1,1,2,0,0
333,3,SB Jakati,4.0,0,22,4,5.5,10,1,1,0,0
334,4,M Muralitharan,3.0,0,11,2,3.66,11,1,0,1,0
335,5,SK Raina,1.4,0,12,1,7.2,5,2,0,0,0
336,0,RR Powar,3.0,0,33,1,11.0,7,2,3,0,0
337,1,IK Pathan,4.0,0,40,1,10.0,8,6,1,0,0
338,2,S Sreesanth,4.0,0,44,0,11.0,7,4,1,0,3
339,3,YA Abdulla,3.0,0,44,0,14.66,5,6,2,0,1
340,4,PP Chawla,4.0,0,30,2,7.5,12,4,1,0,0
341,5,Yuvraj Singh,1.0,0,9,0,9.0,0,1,0,0,0
342,6,K Goel,1.0,0,11,0,11.0,1,2,0,0,0
343,0,A Singh,4.0,0,9,3,2.25,18,1,0,0,0
344,1,SM Harwood,4.0,0,26,1,6.5,15,0,1,6,0
345,2,YK Pathan,4.0,0,28,1,7.0,10,4,0,0,0
346,3,SK Trivedi,4.0,0,20,1,5.0,13,3,0,0,0
347,4,SK Warne,3.0,0,38,2,12.66,6,3,3,2,0
348,5,RA Jadeja,1.0,0,6,0,6.0,2,0,0,0,0
349,0,DP Nannes,4.0,0,49,0,12.25,4,3,3,1,0
350,1,A Nehra,4.0,0,23,1,5.75,11,2,0,2,0
351,2,A Mishra,4.0,1,18,0,4.5,14,2,0,0,0
352,3,PJ Sangwan,4.0,0,29,2,7.25,11,3,1,0,1
353,4,R Bhatia,4.0,0,35,0,8.75,4,4,0,0,0
354,0,I Sharma,4.0,0,43,0,10.75,10,6,1,0,0
355,1,AB Dinda,2.0,0,17,0,8.5,5,1,1,0,0
356,2,MC Henriques,4.0,0,36,0,9.0,8,5,0,0,0
357,3,BJ Hodge,2.0,0,18,0,9.0,4,1,0,2,0
358,4,AB Agarkar,3.0,0,24,1,8.0,7,4,0,0,0
359,5,M Kartik,4.0,0,18,0,4.5,8,0,0,0,0
360,0,SL Malinga,4.0,0,24,1,6.0,12,2,0,2,0
361,1,DS Kulkarni,4.0,0,21,1,5.25,13,2,0,2,0
362,2,Harbhajan Singh,2.0,0,23,0,11.5,4,0,3,0,0
363,3,DJ Bravo,3.0,0,16,1,5.33,9,2,0,0,0
364,4,RR Raje,3.0,0,25,1,8.33,4,0,2,0,0
365,5,ST Jayasuriya,4.0,0,31,1,7.75,7,2,1,0,0
366,0,RJ Harris,4.0,0,25,0,6.25,11,2,1,0,0
367,1,RP Singh,4.0,0,19,2,4.75,13,2,0,1,0
368,2,Harmeet Singh,3.0,0,28,0,9.33,5,4,0,0,0
369,3,DR Smith,1.0,0,13,0,13.0,3,0,2,0,0
370,4,Shoaib Ahmed,2.0,0,19,0,9.5,4,3,0,0,0
371,5,TL Suman,4.0,0,14,2,3.5,11,0,0,0,0
372,6,RG Sharma,2.0,0,6,4,3.0,6,0,0,0,0
373,0,A Singh,4.0,0,19,4,4.75,14,0,1,1,1
374,1,M Morkel,4.0,0,20,0,5.0,12,2,0,1,0
375,2,MM Patel,2.0,0,16,1,8.0,8,2,1,1,0
376,3,LA Carseldine,1.0,0,6,1,6.0,4,1,0,1,0
377,4,SK Warne,4.0,0,23,0,5.75,10,1,1,0,0
378,5,RA Jadeja,4.0,0,15,3,3.75,10,0,0,0,0
379,6,AS Raut,1.0,0,6,0,6.0,1,0,0,0,0
380,0,P Kumar,4.0,0,31,0,7.75,13,4,1,1,0
381,1,JH Kallis,4.0,0,20,1,5.0,12,2,0,1,0
382,2,D du Preez,3.0,0,24,1,8.0,6,3,0,0,0
383,3,A Kumble,2.0,0,12,0,6.0,6,1,0,0,0
384,4,RE van der Merwe,1.0,0,11,0,11.0,1,0,1,0,0
385,5,R Vinay Kumar,1.0,0,9,0,9.0,3,0,1,1,0
386,0,IK Pathan,4.0,0,38,1,9.5,7,5,1,0,0
387,1,S Sreesanth,4.0,0,37,1,9.25,10,2,3,1,0
388,2,YA Abdulla,2.0,0,18,0,9.0,3,3,0,0,0
389,3,VRV Singh,2.0,0,36,0,18.0,3,3,3,0,0
390,4,K Goel,3.0,0,23,0,7.66,6,3,0,0,0
391,5,PP Chawla,3.0,0,28,1,9.33,10,3,2,0,0
392,0,JA Morkel,3.0,0,36,1,12.0,5,4,1,1,0
393,1,S Tyagi,2.0,0,10,0,5.0,7,1,0,0,0
