,Unnamed: 0,Bowling,O,M,R,W,Econ,0s,4s,6s,WD,NB
62,2,MS Gony,4.0,0,54,0,13.5,8,3,5,0,1
63,3,DT Christian,4.0,0,26,2,6.5,9,3,0,0,0
64,4,DJ Harris,1.0,0,11,0,11.0,0,0,1,0,0
65,5,TP Sudhindra,4.0,0,46,1,11.5,4,2,3,2,0
66,0,R Ashwin,3.0,0,12,0,4.0,10,1,0,0,0
67,1,JA Morkel,2.0,0,20,0,10.0,3,3,0,1,0
68,2,DE Bollinger,2.1,0,20,2,9.23,7,4,0,2,0
69,3,SK Raina,2.0,0,10,1,5.0,2,0,0,0,0
70,4,DJ Bravo,1.0,0,10,0,10.0,2,2,0,0,0
71,5,RA Jadeja,4.0,0,16,5,4.0,17,1,1,0,0
72,6,SB Jakati,2.0,0,14,2,7.0,3,0,1,0,0
73,7,F du Plessis,1.0,0,16,0,16.0,0,0,2,0,0
74,0,B Lee,4.0,0,29,2,7.25,14,2,2,0,1
75,1,JH Kallis,4.0,0,35,0,8.75,9,6,0,1,0
76,2,SP Narine,4.0,0,29,0,7.25,8,1,1,0,0
77,3,Iqbal Abdulla,2.0,0,16,0,8.0,2,1,0,0,0
78,4,R Bhatia,4.0,0,27,1,6.75,6,2,0,0,0
79,5,YK Pathan,2.0,0,28,0,14.0,3,1,3,1,0
80,0,AA Chavan,4.0,0,23,2,5.75,13,0,2,1,0
81,1,A Singh,4.0,0,30,2,7.5,9,1,2,0,0
82,2,KK Cooper,4.0,0,28,3,7.0,8,3,0,2,0
83,3,SK Trivedi,4.0,1,25,2,6.25,10,3,0,0,0
84,4,J Botha,4.0,0,34,1,8.5,9,3,1,2,0
85,0,P Kumar,4.0,0,27,0,6.75,12,3,0,2,0
86,1,JP Faulkner,4.0,0,31,1,7.75,8,3,1,0,0
87,2,AD Mascarenhas,4.0,0,23,1,5.75,9,1,0,0,0
88,3,Bipul Sharma,2.4,0,40,0,15.0,5,1,5,0,0
89,4,PP Chawla,2.0,0,14,0,7.0,3,0,1,0,0
90,5,Harmeet Singh,3.2,0,24,3,7.2,11,2,1,0,2
91,0,AB Dinda,3.0,0,13,1,4.33,9,1,0,1,0
92,1,MN Samuels,4.0,0,23,1,5.75,12,2,1,0,0
93,2,A Nehra,3.0,0,20,1,6.66,9,2,1,0,0
94,3,R Sharma,4.0,0,34,2,8.5,10,2,2,0,0
95,4,M Kartik,3.0,0,23,0,7.66,5,2,0,1,1
96,5,JD Ryder,3.0,0,25,1,8.33,3,2,0,1,0
97,0,Harbhajan Singh,4.0,0,18,0,4.5,12,0,1,0,0
98,1,MM Patel,4.0,0,20,4,5.0,13,1,1,0,0
99,2,SL Malinga,4.0,0,27,3,6.75,11,1,2,0,0
100,3,PP Ojha,4.0,0,39,0,9.75,6,1,3,1,0
101,4,KA Pollard,4.0,0,33,2,8.25,7,3,1,2,0
102,0,Ankit Sharma,4.0,0,18,0,4.5,14,1,1,0,0
103,1,DW Steyn,4.0,1,12,3,3.0,15,1,0,0,0
104,2,DT Christian,4.0,0,49,1,12.25,5,4,3,0,0
105,3,Anand Rajan,2.0,0,9,0,4.5,6,1,0,0,0
106,4,A Mishra,4.0,0,31,1,7.75,9,0,3,0,0
107,5,CL White,2.0,0,19,0,9.5,1,1,1,0,0
108,0,Z Khan,4.0,0,31,2,7.75,12,6,0,0,0
109,1,R Vinay Kumar,4.0,0,18,2,4.5,13,2,0,0,0
110,2,HV Patel,4.0,0,46,1,11.5,6,3,3,0,0
111,3,M Muralitharan,4.0,0,31,2,7.75,7,2,1,2,0
112,4,DL Vettori,3.0,0,22,1,7.33,6,1,1,0,0
113,5,V Kohli,1.0,0,13,0,13.0,1,1,1,0,0
114,0,B Lee,4.0,0,21,0,5.25,17,1,2,0,0
115,1,JH Kallis,2.0,0,7,2,3.5,8,1,0,0,0
116,2,L Balaji,4.0,1,18,4,4.5,14,2,0,1,0
117,3,R Bhatia,4.0,0,30,0,7.5,6,2,1,0,0
118,4,RN ten Doeschate,3.0,0,24,1,8.0,2,1,0,3,0
119,5,Shakib Al Hasan,3.0,0,21,2,7.0,4,1,0,3,0
120,0,IK Pathan,4.0,0,25,1,6.25,13,3,1,0,0
121,1,UT Yadav,3.0,0,24,1,8.0,9,2,1,2,0
122,2,M Morkel,4.0,0,19,2,4.75,14,2,0,2,0
123,3,KP Pietersen,2.0,0,16,0,8.0,3,0,1,0,0
124,4,RE van der Merwe,4.0,0,15,0,3.75,11,0,0,0,0
125,5,S Nadeem,3.0,0,9,0,3.0,10,0,0,0,0
126,0,JA Morkel,2.0,0,24,0,12.0,6,4,1,0,0
127,1,DE Bollinger,2.0,0,18,0,9.0,3,3,0,0,0
128,2,R Ashwin,3.2,0,21,1,6.3,6,0,1,0,0
129,3,SB Jakati,3.0,0,23,0,7.66,6,3,0,0,0
130,4,RA Jadeja,2.0,0,19,0,9.5,2,1,1,0,0
131,5,DJ Bravo,1.0,0,5,0,5.0,3,0,0,0,0
132,0,AA Chavan,4.0,0,41,1,10.25,11,4,3,0,0
133,1,A Singh,4.0,0,29,2,7.25,9,1,2,0,0
134,2,KK Cooper,4.0,0,43,1,10.75,8,3,3,0,0
135,3,GB Hogg,4.0,0,31,2,7.75,9,3,1,0,0
136,4,SK Trivedi,3.0,0,25,0,8.33,1,1,1,0,0
137,5,J Botha,1.0,0,22,0,22.0,1,2,2,0,0
138,0,SL Malinga,4.0,0,13,2,3.25,17,1,0,0,0
139,1,MM Patel,3.4,0,28,4,7.63,11,2,2,0,0
140,2,JEC Franklin,2.0,0,22,0,11.0,4,2,1,1,0
141,3,PP Ojha,2.0,0,19,0,9.5,4,0,2,0,0
142,4,Harbhajan Singh,4.0,0,43,0,10.75,5,4,2,0,0
143,5,KA Pollard,4.0,0,44,4,11.0,8,3,3,1,1
144,0,R Ashwin,4.0,0,46,0,11.5,6,5,2,0,0
145,1,DE Bollinger,3.0,0,24,3,8.0,11,2,2,1,0
146,2,JA Morkel,4.0,0,37,2,9.25,5,1,2,4,0
147,3,DJ Bravo,4.0,0,30,0,7.5,9,3,1,1,0
148,4,SK Raina,1.0,0,21,0,21.0,1,0,3,1,0
149,5,SB Jakati,2.0,0,27,0,13.5,3,1,2,1,0
150,6,RA Jadeja,2.0,0,18,2,9.0,4,2,0,2,0
151,0,DL Vettori,4.0,0,30,0,7.5,10,1,2,0,0
152,1,Z Khan,4.0,0,32,1,8.0,8,4,0,1,0
153,2,R Vinay Kumar,4.0,0,53,1,13.25,6,4,3,1,2
154,3,RR Bhatkal,2.0,0,35,0,17.5,0,2,3,0,0
155,4,M Muralitharan,4.0,0,21,3,5.25,10,1,0,0,0
156,5,V Kohli,2.0,0,36,0,18.0,1,3,3,0,0
157,0,P Kumar,4.0,0,19,0,4.75,17,3,0,3,0
158,1,P Awana,4.0,0,18,0,4.5,13,2,0,0,0
159,2,AD Mascarenhas,4.0,0,25,5,6.25,11,2,1,1,0
160,3,Harmeet Singh,3.0,0,23,2,7.66,9,2,1,1,0
161,4,PP Chawla,4.0,0,23,1,5.75,8,1,0,0,0
162,0,AB Dinda,3.0,0,18,1,6.0,10,2,0,0,0
163,1,A Nehra,3.0,0,22,0,7.33,7,3,0,0,0
164,2,MN Samuels,3.4,0,27,0,7.36,11,5,0,0,0
165,3,AD Mathews,3.0,0,20,1,6.66,9,3,0,0,0
166,4,JD Ryder,2.0,0,12,0,6.0,5,1,0,0,0
167,5,R Sharma,3.0,0,17,1,5.66,6,0,1,0,0
168,0,L Balaji,4.0,0,27,0,6.75,14,3,1,3,0
169,1,JH Kallis,3.0,0,26,0,8.66,5,4,0,0,0
170,2,SP Narine,4.0,0,22,1,5.5,10,2,0,0,0
171,3,Shakib Al Hasan,4.0,0,17,3,4.25,11,1,0,0,0
172,4,YK Pathan,3.0,0,19,0,6.33,10,2,0,1,0
173,5,R Bhatia,2.0,0,19,0,9.5,3,1,1,1,0
174,0,J Botha,4.0,0,22,1,5.5,15,3,0,1,0
175,1,A Singh,4.0,0,29,1,7.25,9,3,1,0,0
176,2,AA Chavan,3.2,0,32,0,9.6,7,1,2,2,0
177,3,GB Hogg,4.0,0,20,1,5.0,13,2,0,1,0
178,4,SK Trivedi,3.0,0,25,0,8.33,1,2,0,1,0
179,5,AL Menaria,1.0,0,3,1,3.0,3,0,0,0,0
180,0,M Kartik,3.0,0,18,0,6.0,10,1,1,0,0
181,1,AB Dinda,4.0,0,30,1,7.5,9,2,1,0,2
182,2,A Nehra,4.0,0,43,1,10.75,4,5,1,1,0
183,3,R Sharma,3.0,0,16,2,5.33,5,1,0,0,0
184,4,MN Samuels,4.0,0,29,0,7.25,6,1,1,1,0
185,5,AD Mathews,2.0,0,18,1,9.0,3,3,0,0,0
186,0,KMDN Kulasekara,4.0,0,38,0,9.5,6,5,0,1,0
187,1,JA Morkel,2.0,0,22,0,11.0,3,2,1,1,0
188,2,R Ashwin,4.0,0,19,0,4.75,6,0,0,0,0
189,3,DJ Bravo,3.0,0,31,0,10.33,6,2,2,1,0
190,4,SK Raina,4.0,0,22,0,5.5,7,0,1,0,0
191,5,VY Mahesh,2.2,0,22,1,9.42,7,3,1,0,0
192,0,YK Pathan,1.0,0,7,0,7.0,2,1,0,0,0
193,1,JH Kallis,4.0,0,30,0,7.5,10,3,1,0,0
194,2,SP Narine,4.0,0,19,5,4.75,14,1,1,1,0
195,3,Shakib Al Hasan,4.0,0,26,1,6.5,9,1,1,0,0
196,4,JD Unadkat,3.0,0,32,0,10.66,2,1,2,0,0
197,5,R Bhatia,4.0,0,14,2,3.5,13,0,0,0,0
198,0,P Kumar,4.0,0,22,0,5.5,11,2,0,2,0
199,1,BA Bhatt,4.0,0,24,2,6.0,8,2,0,0,0
200,2,AD Mascarenhas,4.0,0,34,1,8.5,7,3,1,0,0
201,3,Harmeet Singh,4.0,0,27,1,6.75,7,3,0,0,0
202,4,PP Chawla,4.0,0,18,3,4.5,11,0,1,0,0
203,0,Z Khan,4.0,1,15,1,3.75,18,1,1,0,0
204,1,S Aravind,3.0,0,48,0,16.0,5,10,1,0,0
205,2,R Vinay Kumar,4.0,0,51,0,12.75,5,4,4,0,0
206,3,DL Vettori,4.0,0,20,1,5.0,7,1,0,0,0
207,4,M Muralitharan,4.0,0,35,0,8.75,6,2,2,0,0
208,5,CH Gayle,1.0,0,21,0,21.0,0,1,2,1,0
209,0,J Botha,4.0,0,30,1,7.5,12,1,3,0,0
210,1,Pankaj Singh,4.0,0,18,2,4.5,15,2,0,0,0
211,2,A Singh,3.5,0,43,2,11.21,8,6,1,0,0
212,3,GB Hogg,4.0,0,19,1,4.75,8,1,0,0,0
213,4,SK Trivedi,4.0,0,25,4,6.25,8,0,1,1,0
214,0,IK Pathan,4.0,1,12,1,3.0,16,1,0,0,0
215,1,S Nadeem,4.0,0,16,2,4.0,15,2,0,1,0
216,2,M Morkel,4.0,1,22,2,5.5,15,4,0,1,0
217,3,AB Agarkar,3.2,0,27,2,8.1,8,3,1,1,0
218,4,UT Yadav,4.0,0,11,2,2.75,15,0,0,0,1
219,0,MM Patel,3.0,1,15,0,5.0,11,1,1,0,0
220,1,RP Singh,4.0,0,24,2,6.0,13,3,0,3,0
221,2,CJ McKay,3.0,0,24,0,8.0,5,3,0,0,0
222,3,PP Ojha,4.0,0,19,1,4.75,11,0,0,0,0
223,4,KA Pollard,0.5,0,6,0,7.2,2,0,0,3,0
224,0,Pankaj Singh,3.0,0,37,0,12.33,4,4,2,0,0
225,1,A Singh,4.0,0,55,0,13.75,8,6,2,4,0
226,2,J Botha,4.0,0,29,0,7.25,7,3,0,0,0
227,3,SK Trivedi,4.0,0,27,1,6.75,11,2,1,1,0
228,4,GB Hogg,4.0,0,33,0,8.25,6,2,1,0,0
229,5,BJ Hodge,1.0,0,13,1,13.0,1,1,1,0,0
230,0,Ankit Sharma,4.0,0,33,0,8.25,6,2,1,1,0
231,1,DW Steyn,3.4,0,44,0,12.0,6,9,0,0,0
232,2,DT Christian,4.0,0,43,1,10.75,7,4,2,2,0
233,3,Anand Rajan,4.0,0,45,1,11.25,4,6,1,1,1
234,4,A Mishra,4.0,0,32,3,8.0,6,1,2,1,0
235,0,Z Khan,4.0,0,34,0,8.5,5,2,1,1,0
236,1,TM Dilshan,2.0,0,24,0,12.0,3,3,1,0,0
237,2,R Vinay Kumar,4.0,0,34,2,8.5,9,4,1,1,0
238,3,HV Patel,4.0,0,29,1,7.25,10,3,1,0,0
239,4,DL Vettori,4.0,0,34,1,8.5,6,3,1,0,0
240,5,KP Appanna,2.0,0,23,0,11.5,1,0,2,1,0
241,0,AB Dinda,4.0,0,28,1,7.0,6,0,1,2,1
242,1,A Nehra,4.0,0,54,1,13.5,8,2,6,0,1
243,2,B Kumar,4.0,0,27,0,6.75,10,4,0,0,0
244,3,MN Samuels,2.0,0,5,1,2.5,7,0,0,0,0
245,4,AD Mathews,4.0,0,35,1,8.75,7,2,2,0,0
246,5,R Sharma,2.0,0,35,0,17.5,2,0,5,0,0
247,0,B Lee,4.0,0,26,2,6.5,10,3,0,1,0
248,1,JH Kallis,3.0,0,23,0,7.66,3,2,0,0,0
249,2,SP Narine,4.0,0,24,2,6.0,11,2,1,0,0
250,3,L Balaji,4.0,0,20,1,5.0,9,1,0,0,0
251,4,YK Pathan,1.0,0,7,0,7.0,2,1,0,0,0
252,5,R Bhatia,4.0,0,23,1,5.75,5,0,0,1,0
253,0,P Kumar,3.0,1,23,0,7.66,10,4,0,0,0
254,1,AD Mascarenhas,4.0,0,23,0,5.75,10,2,0,0,0
255,2,Harmeet Singh,2.0,0,26,0,13.0,4,2,2,1,0
256,3,PP Chawla,4.0,0,19,2,4.75,11,1,0,0,0
257,4,BA Bhatt,3.3,0,32,0,9.14,5,3,1,0,0
258,0,IK Pathan,4.0,0,27,0,6.75,10,4,0,0,0
259,1,KP Pietersen,2.0,0,16,0,8.0,5,2,0,1,0
260,2,M Morkel,4.0,0,23,3,5.75,8,1,0,1,0
261,3,AB Agarkar,3.0,0,42,0,14.0,3,5,2,1,0
262,4,UT Yadav,3.0,0,33,1,11.0,4,3,1,2,1
263,5,S Nadeem,4.0,0,16,3,4.0,9,0,0,0,0
264,0,V Pratap Singh,4.0,0,31,1,7.75,9,3,1,0,0
265,1,DW Steyn,4.0,0,19,2,4.75,12,2,0,0,0
266,2,DT Christian,4.0,0,35,1,8.75,8,4,1,2,0
267,3,JP Duminy,3.0,0,33,0,11.0,5,1,3,0,0
268,4,A Mishra,2.0,0,26,0,13.0,5,1,3,1,0
269,5,Ankit Sharma,2.1,0,18,0,8.3,6,1,1,1,0
270,0,M Kartik,4.0,0,24,0,6.0,9,1,1,0,0
271,1,A Nehra,4.0,0,23,2,5.75,9,2,0,0,0
272,2,B Kumar,3.0,0,37,0,12.33,6,5,1,0,1
273,3,MN Samuels,4.0,0,39,3,9.75,8,4,2,0,0
274,4,R Sharma,4.0,0,28,0,7.0,9,1,1,0,0
275,5,AD Mathews,1.0,0,12,0,12.0,1,2,0,0,0
276,0,DE Bollinger,3.0,0,30,1,10.0,7,5,0,0,0
277,1,KMDN Kulasekara,2.0,0,10,2,5.0,9,2,0,0,0
278,2,R Ashwin,4.0,0,35,1,8.75,9,2,1,1,1
279,3,DJ Bravo,4.0,0,28,2,7.0,8,0,1,1,0
280,4,SB Jakati,3.0,0,20,1,6.66,7,2,0,0,0
281,5,RA Jadeja,4.0,0,21,0,5.25,7,0,0,1,0
282,0,Z Khan,4.0,0,25,2,6.25,10,1,0,0,0
283,1,R Vinay Kumar,4.0,0,40,1,10.0,8,5,1,0,0
284,2,HV Patel,4.0,0,44,1,11.0,7,6,1,1,0
285,3,AB McDonald,4.0,0,25,2,6.25,6,0,1,1,0
286,4,DL Vettori,4.0,0,24,0,6.0,7,1,0,1,0
287,0,P Kumar,4.0,0,35,0,8.75,9,3,1,4,0
288,1,P Awana,4.0,0,34,4,8.5,14,5,1,1,1
289,2,PP Chawla,4.0,0,21,1,5.25,9,0,1,0,0
290,3,Harmeet Singh,4.0,0,46,0,11.5,2,4,1,1,0
291,4,Azhar Mahmood,3.3,0,30,0,8.57,6,4,0,1,0
292,0,KMDN Kulasekara,4.0,0,17,1,4.25,15,2,0,0,0
293,1,DE Bollinger,4.0,0,31,1,7.75,11,4,1,1,0
294,2,DJ Bravo,3.0,0,32,0,10.66,7,3,2,0,0
295,3,R Ashwin,4.0,0,19,1,4.75,13,2,0,0,0
296,4,SB Jakati,2.0,0,12,1,6.0,6,0,1,0,0
297,5,RA Jadeja,3.0,0,32,0,10.66,6,1,1,2,0
298,0,AL Menaria,2.0,0,10,0,5.0,7,0,1,0,0
299,1,STR Binny,2.0,0,20,0,10.0,3,3,0,0,0
300,2,A Singh,4.0,0,45,0,11.25,2,6,0,1,0
301,3,KK Cooper,4.0,0,23,2,5.75,9,1,0,0,0
302,4,GB Hogg,4.0,0,18,1,4.5,9,1,0,0,0
303,5,SK Trivedi,4.0,0,30,0,7.5,3,1,1,0,0
304,0,IK Pathan,4.0,1,25,0,6.25,11,3,0,1,0
305,1,S Nadeem,4.0,0,44,0,11.0,6,4,2,3,0
306,2,M Morkel,4.0,0,50,3,12.5,5,7,1,1,1
307,3,UT Yadav,4.0,0,29,0,7.25,14,1,3,0,0
308,4,KP Pietersen,2.0,0,21,0,10.5,2,1,1,3,0
309,5,V Sehwag,1.0,0,9,0,9.0,3,2,0,0,0
310,6,Y Nagar,1.0,0,10,0,10.0,1,1,0,1,0
311,0,AC Thomas,4.0,0,22,3,5.5,13,3,0,0,0
312,1,A Nehra,4.0,0,26,0,6.5,10,2,1,0,0
313,2,M Kartik,3.0,0,25,1,8.33,5,2,1,1,0
314,3,AD Mathews,2.0,0,32,0,16.0,1,1,3,1,0
315,4,R Sharma,2.0,0,20,0,10.0,3,2,1,0,0
316,5,JD Ryder,1.0,0,18,0,18.0,1,1,2,0,0
317,6,SC Ganguly,4.0,0,27,2,6.75,6,1,1,0,0
318,0,P Kumar,4.0,1,36,2,9.0,11,3,2,0,0
319,1,BA Bhatt,3.0,0,33,0,11.0,4,3,2,0,0
320,2,P Awana,4.0,0,23,2,5.75,11,2,0,4,0
321,3,Azhar Mahmood,4.0,0,39,0,9.75,5,6,0,1,0
322,4,PP Chawla,4.0,0,19,0,4.75,8,0,0,0,0
323,5,DJ Hussey,1.0,0,12,0,12.0,0,2,0,0,0
324,0,MM Patel,4.0,0,41,0,10.25,6,5,1,0,0
325,1,RP Singh,3.0,0,28,0,9.33,6,3,1,0,0
326,2,PP Ojha,3.0,0,28,2,9.33,4,1,1,3,0
327,3,KA Pollard,4.0,0,14,2,3.5,14,1,0,0,0
328,4,Harbhajan Singh,4.0,0,34,0,8.5,5,4,0,1,0
329,5,NLTC Perera,1.3,0,19,0,12.66,0,1,1,0,0
330,0,YK Pathan,2.0,0,19,0,9.5,1,1,1,0,0
331,1,B Lee,4.0,0,15,1,3.75,15,2,0,0,0
332,2,SP Narine,4.0,0,26,2,6.5,11,2,1,0,0
333,3,L Balaji,4.0,0,22,2,5.5,8,1,0,0,0
334,4,JH Kallis,2.0,0,16,0,8.0,3,2,0,0,0
335,5,R Bhatia,4.0,0,26,1,6.5,5,1,0,0,1
336,0,DW Steyn,4.0,0,24,2,6.00,14,4,0,1,0
337,1,Ankit Sharma,4.0,0,19,1,4.75,11,0,1,0,0
338,2,V Pratap Singh,4.0,0,35,0,8.75,8,5,0,1,0
339,3,A Mishra,4.0,0,27,1,6.75,9,3,0,1,0
340,4,CL White,1.0,0,8,0,8.00,0,0,0,2,0
341,5,Anand Rajan,2.0,0,11,1,5.50,5,0,0,1,0
342,6,JP Duminy,0.0,0,1,0,-,0,0,0,1,0
343,0,A Chandila,4.0,0,29,0,7.25,9,1,2,0,0
344,1,Pankaj Singh,4.0,0,32,1,8.0,11,6,0,0,0
345,2,KK Cooper,4.0,1,35,0,8.75,10,4,1,2,0
346,3,SK Trivedi,4.0,0,44,0,11.0,9,3,3,0,1
347,4,GB Hogg,4.0,0,39,2,9.75,8,3,0,1,1
348,0,Z Khan,4.0,0,30,1,7.5,9,4,0,2,0
349,1,R Vinay Kumar,4.0,0,37,0,9.25,7,5,0,0,0
350,2,DL Vettori,4.0,0,20,0,5.0,11,1,0,0,0
351,3,KP Appanna,4.0,0,19,4,4.75,14,2,0,1,0
352,4,HV Patel,4.0,0,32,2,8.0,10,3,1,1,0
353,0,IK Pathan,4.0,0,23,1,5.75,13,1,1,0,0
354,1,M Morkel,4.0,0,34,1,8.5,7,3,1,0,0
355,2,UT Yadav,4.0,0,40,0,10.0,6,5,1,0,0
356,3,P Negi,4.0,0,22,0,5.5,8,2,0,0,0
357,4,S Nadeem,4.0,0,22,0,5.5,8,2,0,0,0
358,0,AC Thomas,2.0,0,14,0,7.0,6,2,0,1,0
359,1,A Nehra,3.0,0,34,0,11.33,5,5,1,0,0
360,2,LJ Wright,2.0,0,24,0,12.0,2,1,2,0,0
361,3,SC Ganguly,1.0,0,12,0,12.0,1,2,0,0,0
362,4,M Kartik,4.0,0,26,0,6.5,6,2,0,1,0
363,5,R Sharma,4.0,0,33,1,8.25,7,2,2,0,0
364,0,RJ Peterson,1.0,0,3,0,3.0,3,0,0,0,0
365,1,RP Singh,4.0,0,27,1,6.75,11,4,0,1,0
366,2,CJ McKay,4.0,0,36,1,9.0,9,5,1,0,0
367,3,MM Patel,4.0,1,41,0,10.25,10,1,4,0,1
368,4,Harbhajan Singh,3.0,0,29,0,9.66,2,0,1,3,0
369,5,KA Pollard,3.0,0,27,0,9.0,5,2,1,0,0
370,6,JEC Franklin,1.0,0,5,1,5.0,3,0,0,1,0
371,0,P Kumar,4.0,0,25,0,6.25,8,2,0,1,0
372,1,BA Bhatt,4.0,0,34,0,8.5,5,4,0,0,1
373,2,P Awana,4.0,0,39,3,9.75,9,3,2,1,0
374,3,PP Chawla,4.0,0,46,1,11.5,7,2,4,1,0
375,4,Azhar Mahmood,3.5,0,23,2,6.0,9,2,0,0,0
376,0,A Nehra,4.0,0,29,0,7.25,5,3,0,0,0
377,1,AC Thomas,4.0,0,27,0,6.75,9,3,0,0,0
378,2,MN Samuels,4.0,0,39,1,9.75,5,0,3,2,0
379,3,B Kumar,4.0,0,34,1,8.5,6,2,2,0,0
380,4,R Sharma,4.0,0,39,1,9.75,9,3,3,0,0
381,0,Ankit Sharma,2.0,0,11,1,5.5,7,2,0,0,0
382,1,JP Duminy,3.0,0,24,0,8.0,7,2,1,1,0
383,2,MS Gony,4.0,0,27,1,6.75,12,1,2,1,0
384,3,J Theron,4.0,0,37,2,9.25,9,1,3,2,1
385,4,A Mishra,3.0,0,25,0,8.33,6,2,1,1,0
386,5,A Ashish Reddy,4.0,0,32,2,8.0,6,1,2,0,0
387,0,SL Malinga,4.0,0,31,2,7.75,10,4,0,2,0
388,1,RP Singh,4.0,0,41,0,10.25,7,5,1,1,0
389,2,R Shukla,3.0,0,31,0,10.33,6,4,1,1,0
390,3,Harbhajan Singh,4.0,0,42,0,10.5,7,4,2,0,0
391,4,RJ Peterson,4.0,0,37,3,9.25,11,3,3,0,0
392,5,KA Pollard,1.0,0,23,0,23.0,0,2,2,1,0
393,0,IK Pathan,4.0,0,46,2,11.5,8,6,2,1,0
394,1,S Nadeem,4.0,0,35,2,8.75,8,1,3,0,0
