,Unnamed: 0,Bowling,O,M,R,W,Econ,0s,4s,6s,WD,NB
417,2,UT Yadav,3,0,15,2,5,13,1,1,0,0
418,3,Mohammed Siraj,2,0,18,0,9,5,0,2,0,0
419,4,C de Grandhomme,4,0,16,1,4,11,1,0,0,0
420,5,M Ashwin,3,0,17,1,5.66,12,1,1,2,0
421,0,B Kumar,4,0,33,0,8.25,7,2,1,0,0
422,1,Sandeep Sharma,4,0,35,0,8.75,6,3,1,1,0
423,2,Shakib Al Hasan,4,0,34,0,8.5,6,1,2,0,0
424,3,S Kaul,4,0,37,1,9.25,6,4,1,1,0
425,4,Rashid Khan,4,0,23,2,5.75,9,1,1,0,0
426,0,TA Boult,4,0,30,0,7.5,8,1,1,2,0
427,1,Avesh Khan,3,0,47,0,15.66,5,2,5,0,1
428,2,GJ Maxwell,1,0,4,0,4,2,0,0,0,0
429,3,LE Plunkett,4,0,27,1,6.75,6,2,0,1,0
430,4,A Mishra,4,0,19,2,4.75,9,1,0,1,0
431,5,DT Christian,3.5,0,37,0,9.65,3,3,1,0,0
432,0,N Rana,2,0,17,0,8.5,5,3,0,1,0
433,1,M Prasidh Krishna,4,0,39,0,9.75,7,5,1,1,0
434,2,MG Johnson,3,0,25,0,8.33,7,2,1,2,0
435,3,SP Narine,4,0,35,2,8.75,8,2,2,0,0
436,4,PP Chawla,3,0,35,0,11.66,6,4,2,0,0
437,5,Kuldeep Yadav,2,0,17,0,8.5,4,1,1,0,0
438,6,AD Russell,2,0,12,2,6,5,1,0,1,0
439,0,MJ McClenaghan,4,0,30,1,7.5,10,3,1,0,0
440,1,JJ Bumrah,4,0,34,1,8.5,10,5,1,0,0
441,2,HH Pandya,4,0,19,2,4.75,13,2,0,1,0
442,3,KH Pandya,3,0,29,1,9.66,7,4,1,0,0
443,4,M Markande,3,0,25,1,8.33,9,2,2,0,0
444,5,BCJ Cutting,2,0,23,0,11.5,4,5,0,0,0
445,0,R Ashwin,4,0,30,1,7.5,10,3,1,0,0
446,1,AS Rajpoot,3,0,37,1,12.33,4,7,0,0,0
447,2,Mujeeb Ur Rahman,4,0,27,3,6.75,8,3,0,1,0
448,3,AR Patel,4,0,21,1,5.25,7,1,0,0,0
449,4,AJ Tye,4,0,24,2,6,7,2,0,0,0
450,5,MP Stoinis,1,0,6,0,6,1,0,0,0,0
451,0,K Gowtham,3,0,18,1,6,11,3,0,1,0
452,1,JC Archer,3.4,0,43,1,11.72,7,4,2,1,0
453,2,BA Stokes,3,0,22,1,7.33,4,2,0,0,0
454,3,JD Unadkat,4,0,26,0,6.5,12,2,1,1,0
455,4,S Gopal,3,0,26,0,8.66,5,1,2,0,0
456,5,Anureet Singh,2,0,20,1,10,3,1,1,0,0
457,0,MM Ali,3,0,19,0,6.33,6,2,0,0,0
458,1,UT Yadav,4,0,36,1,9,8,4,1,2,0
459,2,TG Southee,4,0,30,3,7.5,8,4,0,1,0
460,3,Mohammed Siraj,4,0,25,3,6.25,12,2,1,1,0
461,4,YS Chahal,4,0,25,1,6.25,9,1,1,0,1
462,5,C de Grandhomme,1,0,8,0,8,2,1,0,1,0
463,0,Sandeep Sharma,4,0,20,1,5,10,1,0,1,0
464,1,B Kumar,4,0,27,1,6.75,10,4,0,0,0
465,2,Shakib Al Hasan,4,0,36,2,9,7,4,1,0,0
466,3,S Kaul,4,0,25,1,6.25,6,2,0,0,0
467,4,Rashid Khan,4,0,31,1,7.75,12,2,2,2,0
468,0,MP Stoinis,2,0,15,1,7.5,4,2,0,0,0
469,1,AR Patel,3,0,24,0,8,7,2,1,0,0
470,2,MM Sharma,3,0,29,0,9.66,7,3,1,1,1
471,3,AJ Tye,4,0,34,4,8.5,7,3,1,0,0
472,4,R Ashwin,4,0,34,0,8.5,4,2,1,0,0
473,5,Mujeeb Ur Rahman,4,0,21,2,5.25,8,1,0,0,0
474,0,K Gowtham,3,0,12,2,4,10,1,0,1,0
475,1,JC Archer,4,0,32,1,8,8,3,1,0,0
476,2,JD Unadkat,4,0,36,1,9,6,3,1,0,1
477,3,BA Stokes,2,0,13,1,6.5,6,2,0,0,0
478,4,IS Sodhi,4,0,14,1,3.5,12,0,0,0,0
479,5,MK Lomror,2,0,19,0,9.5,1,2,0,0,0
480,6,Anureet Singh,1,0,12,0,12,1,2,0,0,0
481,0,AD Russell,2,0,16,0,8,4,2,0,2,0
482,1,M Prasidh Krishna,4,0,41,1,10.25,8,4,2,1,0
483,2,TK Curran,3,0,33,1,11,5,2,2,1,1
484,3,SP Narine,4,0,27,1,6.75,11,1,2,0,0
485,4,PP Chawla,4,0,48,3,12,10,6,3,0,0
486,5,Kuldeep Yadav,3,0,43,0,14.33,5,1,5,0,0
487,0,MJ McClenaghan,3,0,24,1,8,11,4,1,0,0
488,1,KH Pandya,3.1,0,12,2,3.78,12,0,1,0,0
489,2,JJ Bumrah,3,0,17,1,5.66,10,1,1,0,0
490,3,HH Pandya,3,0,16,2,5.33,11,3,0,0,0
491,4,M Markande,4,0,26,1,6.5,10,2,1,0,0
492,5,BCJ Cutting,2,0,12,1,6,6,2,0,0,0
493,6,B Kumar,4,0,51,1,12.75,11,5,4,1,0
494,7,Sandeep Sharma,4,0,24,0,6,11,2,1,0,0
495,8,Shakib Al Hasan,4,0,27,2,6.75,8,2,1,0,0
496,9,S Kaul,4,0,48,0,12,5,6,2,0,0
497,10,Rashid Khan,4,0,35,0,8.75,7,4,1,0,0
498,11,TA Boult,3.5,0,43,0,11.21,5,6,1,0,0
499,12,HV Patel,4,0,32,1,8,9,5,0,0,0
500,13,S Nadeem,2,0,22,0,11,2,0,2,0,0
501,14,LE Plunkett,4,0,41,0,10.25,3,4,1,0,0
502,15,A Mishra,3,0,29,0,9.66,3,3,1,0,0
503,16,V Shankar,1,0,14,0,14,1,1,1,1,0
504,17,GJ Maxwell,1,0,9,0,9,1,1,0,0,0
505,18,K Gowtham,3,0,28,0,9.33,2,4,0,0,0
506,19,Ankit Sharma,1,0,11,0,11,1,2,0,0,0
507,20,JC Archer,4,0,42,2,10.5,5,4,0,5,1
508,21,BA Stokes,4,0,31,0,7.75,7,4,0,1,0
509,22,JD Unadkat,4,0,34,0,8.5,8,0,2,4,0
510,23,IS Sodhi,4,0,29,1,7.25,8,0,2,0,0
511,24,DJ Willey,4,0,47,1,11.75,5,5,2,1,0
512,25,Harbhajan Singh,2,0,29,1,14.5,5,4,2,0,0
513,26,RA Jadeja,4,0,28,1,7,8,3,0,0,0
514,27,SN Thakur,4,0,22,1,5.5,14,3,0,1,0
515,28,KV Sharma,1,0,10,0,10,2,1,0,0,0
516,29,DJ Bravo,3.5,0,31,1,8.08,10,1,2,0,0
517,30,SR Watson,1,0,9,0,9,0,1,0,0,0
518,31,MM Sharma,4,0,40,1,10,8,4,2,1,0
519,32,Mujeeb Ur Rahman,2.2,0,28,0,12,4,2,2,0,0
520,33,R Ashwin,2.4,0,36,0,13.5,3,4,2,1,0
521,34,BB Sran,3,0,48,1,16,5,5,4,0,0
522,35,AJ Tye,4,0,41,4,10.25,7,4,2,2,0
523,36,AR Patel,4,0,52,0,13,4,5,3,1,0
524,37,SP Narine,4,0,44,1,11,6,2,4,0,0
525,38,M Prasidh Krishna,4,0,31,2,7.75,10,3,1,2,0
526,39,JPR Scantlebury-Searles,4,0,52,1,13,4,3,4,3,0
527,40,AD Russell,4,0,41,3,10.25,10,2,4,0,0
528,41,Kuldeep Yadav,2,0,29,1,14.5,2,1,3,1,0
529,42,PP Chawla,2,0,16,0,8,1,1,0,0,0
530,43,YS Chahal,4,0,28,2,7,9,2,1,0,0
531,44,UT Yadav,3,0,28,0,9.33,8,4,1,1,0
532,45,TG Southee,4,0,41,0,10.25,7,2,2,2,1
533,46,MM Ali,4,0,25,1,6.25,9,1,1,2,0
534,47,Mohammed Siraj,4,0,46,1,11.5,7,3,4,0,0
535,48,C de Grandhomme,1,0,12,0,12,0,2,0,0,0
536,49,S Lamichhane,4,0,25,1,6.25,10,2,1,0,0
537,50,TA Boult,4,0,40,2,10,5,2,3,0,0
538,51,CJ Dala,3,0,34,0,11.33,7,3,2,1,0
539,52,HV Patel,4,0,51,1,12.75,8,6,2,3,0
540,53,A Mishra,4,0,33,1,8.25,7,1,2,1,0
541,54,DL Chahar,4,0,16,1,4,14,1,0,3,0
542,55,SN Thakur,4,0,32,2,8,10,3,1,3,0
543,56,DJ Willey,2,0,24,0,12,3,5,0,0,0
544,57,Harbhajan Singh,2,0,26,0,13,0,1,2,1,0
545,58,SR Watson,2,0,15,0,7.5,6,1,1,1,0
546,59,DJ Bravo,4,0,39,1,9.75,6,5,0,2,0
547,60,RA Jadeja,2,0,24,0,12,2,1,2,0,0
548,61,Sandeep Sharma,4,0,36,1,9,8,2,2,1,0
549,62,B Kumar,4,0,38,0,9.5,8,2,3,0,0
550,63,Rashid Khan,4,0,25,0,6.25,10,2,1,0,0
551,64,Shakib Al Hasan,4,0,41,0,10.25,5,4,2,0,0
552,65,S Kaul,3,0,40,0,13.33,3,3,3,0,0
553,66,K Gowtham,2,0,23,0,11.5,5,3,1,2,0
554,67,DS Kulkarni,4,0,43,1,10.75,8,7,1,0,0
555,68,JC Archer,4,0,16,2,4,14,0,0,3,0
556,69,BA Stokes,4,0,26,2,6.5,11,2,1,1,0
557,70,S Gopal,2,0,21,0,10.5,2,0,2,0,0
558,71,JD Unadkat,4,0,37,1,9.25,8,3,2,1,0
559,72,JJ Bumrah,3,0,34,1,11.33,6,4,1,1,0
560,73,MJ McClenaghan,4,0,28,0,7,12,4,0,3,0
561,74,KH Pandya,4,0,24,0,6,8,1,1,0,0
562,75,HH Pandya,4,0,52,2,13,7,4,4,0,0
563,76,M Markande,3,0,32,0,10.66,2,3,1,0,0
