,Unnamed: 0,Bowling,O,M,R,W,Econ,0s,4s,6s,WD,NB
82,1,Mohammed Shami,3.0,0,26,0,8.66,7,3,1,0,0
83,2,SP Narine,4.0,0,28,2,7.0,12,3,1,0,0
84,3,JH Kallis,4.0,0,28,0,7.0,8,3,0,0,1
85,4,R Bhatia,3.0,0,21,1,7.0,6,3,0,0,0
86,5,LR Shukla,2.0,0,14,1,7.0,5,2,0,0,0
87,0,S Sreesanth,4.0,0,25,1,6.25,15,3,1,1,0
88,1,SW Tait,4.0,0,29,1,7.25,11,2,1,2,0
89,2,R Shukla,3.0,0,28,2,9.33,8,2,1,2,0
90,3,KK Cooper,4.0,0,15,3,3.75,11,0,0,1,0
91,4,SK Trivedi,4.0,0,23,3,5.75,12,1,1,0,0
92,0,RP Singh,4.0,0,27,3,6.75,10,3,0,2,0
93,1,R Vinay Kumar,4.0,0,43,1,10.75,6,2,3,1,1
94,2,JD Unadkat,4.0,0,29,0,7.25,6,2,1,0,0
95,3,M Muralitharan,4.0,0,23,1,5.75,10,2,0,0,0
96,4,M Kartik,3.0,0,21,1,7.0,6,0,1,1,0
97,5,MC Henriques,1.0,0,18,0,18.0,1,1,2,0,0
98,0,GH Vihari,1.0,0,12,0,12.0,2,1,1,0,0
99,1,DW Steyn,4.0,0,16,0,4.0,13,1,0,0,0
100,2,I Sharma,3.4,0,30,1,8.18,13,5,1,0,0
101,3,NLTC Perera,3.0,0,35,1,11.66,5,4,1,2,0
102,4,A Mishra,4.0,0,42,0,10.5,7,4,2,2,0
103,5,A Ashish Reddy,1.0,0,12,0,12.0,2,1,1,0,0
104,6,CL White,1.0,0,14,1,14.0,1,1,1,0,0
105,0,IK Pathan,4.0,1,37,1,9.25,10,4,2,0,0
106,1,A Nehra,4.0,0,49,2,12.25,6,3,4,0,0
107,2,M Morkel,4.0,0,43,1,10.75,9,7,1,0,1
108,3,UT Yadav,3.0,0,28,0,9.33,8,3,1,3,0
109,4,S Nadeem,3.0,0,26,0,8.66,3,2,1,0,0
110,5,BMAJ Mendis,2.0,0,20,0,10.0,3,2,1,0,0
111,0,Harbhajan Singh,4.0,0,25,1,6.25,8,1,1,0,0
112,1,SL Malinga,4.0,0,20,1,5.0,13,3,0,0,0
113,2,MG Johnson,4.0,0,49,2,12.25,8,8,1,1,0
114,3,PP Ojha,4.0,0,34,2,8.5,6,1,1,1,0
115,4,KA Pollard,4.0,0,35,2,8.75,7,2,2,2,0
116,0,DP Nannes,3.5,0,17,2,4.43,14,2,0,0,0
117,1,AS Rajpoot,1.0,0,10,0,10.0,2,2,0,0,0
118,2,CH Morris,4.0,0,27,2,6.75,11,4,0,0,0
119,3,RA Jadeja,4.0,0,29,1,7.25,7,3,0,0,0
120,4,DJ Bravo,4.0,0,27,3,6.75,11,2,1,2,0
121,5,R Ashwin,3.0,0,22,1,7.33,5,2,0,0,0
122,0,P Kumar,2.2,0,18,0,7.71,8,2,1,1,0
123,1,RJ Harris,4.0,0,30,0,7.5,10,5,0,0,0
124,2,Azhar Mahmood,4.0,0,34,0,8.5,6,2,1,1,0
125,3,P Awana,2.0,0,20,0,10.0,3,3,0,0,0
126,4,PP Chawla,4.0,0,21,0,5.25,7,1,0,0,0
127,5,R Sathish,1.0,0,15,0,15.0,1,1,1,0,0
128,0,MC Henriques,4.0,0,24,2,6.0,11,3,0,1,0
129,1,RP Singh,4.0,0,27,3,6.75,10,3,0,1,0
130,2,JD Unadkat,4.0,0,34,0,8.5,8,2,2,0,0
131,3,M Muralitharan,4.0,0,30,0,7.5,8,4,0,0,1
132,4,R Vinay Kumar,4.0,0,36,2,9.0,9,5,0,0,0
133,0,R McLaren,3.0,0,34,1,11.33,10,3,3,2,0
134,1,JH Kallis,4.0,1,30,0,7.5,14,2,2,1,1
135,2,SP Narine,4.0,0,17,0,4.25,13,2,0,0,0
136,3,L Balaji,3.3,0,33,1,9.42,11,2,3,2,0
137,4,PJ Sangwan,2.0,0,34,0,17.0,3,2,3,1,1
138,5,R Bhatia,1.0,0,10,0,10.0,2,0,1,1,0
139,0,B Kumar,4.0,0,41,1,10.25,10,6,1,1,1
140,1,AB Dinda,3.0,0,21,0,7.0,7,3,0,0,0
141,2,AD Mathews,4.0,0,27,0,6.75,8,3,0,0,0
142,3,R Sharma,4.0,0,16,2,4.0,10,0,0,0,0
143,4,Yuvraj Singh,4.0,0,27,2,6.75,7,3,0,1,0
144,5,MR Marsh,1.0,0,10,0,10.0,2,2,0,0,0
145,0,Harmeet Singh,4.0,0,34,1,8.5,12,3,2,1,0
146,1,S Sreesanth,2.4,0,38,0,14.25,7,2,4,0,1
147,2,JP Faulkner,4.0,0,17,2,4.25,14,2,0,1,0
148,3,KK Cooper,4.0,0,26,0,6.5,9,2,1,0,0
149,4,SK Trivedi,4.0,0,31,0,7.75,7,2,1,1,0
150,0,DW Steyn,4.0,1,11,2,2.75,17,1,0,1,0
151,1,I Sharma,4.0,0,35,2,8.75,11,2,2,2,1
152,2,NLTC Perera,4.0,0,31,2,7.75,7,3,1,0,0
153,3,Anand Rajan,4.0,0,20,1,5.0,11,1,0,1,0
154,4,A Mishra,4.0,0,15,1,3.75,10,0,0,0,0
155,0,IK Pathan,3.2,0,19,1,5.7,11,2,0,1,0
156,1,S Kaul,2.0,1,8,0,4.0,10,2,0,0,0
157,2,M Morkel,4.0,0,27,2,6.75,9,2,0,0,1
158,3,UT Yadav,3.0,0,32,0,10.66,5,6,0,0,0
159,4,J Botha,3.0,0,11,1,3.66,10,1,0,0,0
160,5,S Nadeem,4.0,0,17,2,4.25,12,0,1,0,0
161,0,AJ Finch,2.0,0,11,1,5.5,5,1,0,0,0
162,1,B Kumar,2.0,0,16,0,8.0,5,3,0,0,0
163,2,AB Dinda,4.0,0,63,0,15.75,4,5,4,1,1
164,3,R Sharma,4.0,0,27,0,6.75,11,3,1,0,0
165,4,AD Mathews,4.0,0,29,0,7.25,6,1,1,0,0
166,5,Yuvraj Singh,2.0,0,13,1,6.5,5,2,0,0,0
167,6,MR Marsh,2.0,0,24,1,12.0,5,2,2,1,0
168,0,MG Johnson,4.0,0,33,3,8.25,12,5,1,1,0
169,1,PP Ojha,2.0,0,20,1,10.0,4,1,1,2,0
170,2,Harbhajan Singh,3.0,0,20,1,6.66,9,2,1,0,0
171,3,SL Malinga,4.0,0,22,1,5.5,9,2,0,0,0
172,4,R Dhawan,4.0,0,27,0,6.75,8,1,1,0,0
173,5,KA Pollard,3.0,0,19,1,6.33,8,0,1,1,0
174,0,DP Nannes,4.0,0,31,1,7.75,13,4,0,1,1
175,1,CH Morris,4.0,0,40,3,10.0,10,3,2,0,0
176,2,MM Sharma,2.0,0,13,0,6.5,5,2,0,0,0
177,3,R Ashwin,4.0,0,28,1,7.0,7,1,1,1,0
178,4,RA Jadeja,2.0,0,20,0,10.0,1,1,1,0,0
179,5,DJ Bravo,4.0,0,32,1,8.0,7,2,0,4,0
180,0,R Rampaul,4.0,0,31,3,7.75,12,1,2,2,0
181,1,RP Singh,3.5,0,41,0,10.69,6,2,2,0,2
182,2,R Vinay Kumar,4.0,0,36,1,9.0,7,4,0,1,0
183,3,DT Christian,2.0,0,13,0,6.5,6,2,0,0,1
184,4,M Kartik,3.0,0,29,0,9.66,2,3,0,0,0
185,5,J Syed Mohammad,3.0,0,15,2,5.0,7,1,0,1,0
186,0,DW Steyn,4.0,0,29,0,7.25,10,2,1,1,0
187,1,GH Vihari,1.0,0,14,0,14.0,2,3,0,0,0
188,2,I Sharma,4.0,0,33,0,8.25,9,5,0,1,0
189,3,NLTC Perera,4.0,0,44,0,11.0,6,6,1,2,0
190,4,A Mishra,3.0,0,28,0,9.33,7,4,1,0,0
191,5,KV Sharma,2.0,0,13,1,6.5,5,0,1,0,0
192,6,A Ashish Reddy,2.0,0,15,1,7.5,4,2,0,0,0
193,0,L Balaji,4.0,0,30,0,7.5,7,2,1,0,0
194,1,SMSM Senanayake,4.0,0,18,1,4.5,8,0,0,1,0
195,2,SP Narine,4.0,0,31,1,7.75,6,2,1,0,0
196,3,JH Kallis,4.0,0,13,3,3.25,15,1,0,1,0
197,4,R Bhatia,4.0,0,33,2,8.25,6,2,1,1,0
198,0,A Chandila,3.0,0,14,0,4.66,12,1,1,0,0
199,1,S Sreesanth,4.0,1,20,2,5.0,14,2,0,1,1
200,2,KK Cooper,3.0,0,33,2,11.0,7,3,1,1,0
201,3,JP Faulkner,3.5,0,30,2,7.82,9,5,0,0,0
202,4,SK Trivedi,4.0,0,21,2,5.25,9,1,0,0,0
203,5,STR Binny,1.0,0,4,0,4.0,2,0,0,0,0
204,0,P Kumar,4.0,1,10,2,2.5,18,1,0,1,0
205,1,RJ Harris,4.0,0,30,0,7.5,14,6,0,2,0
206,2,P Awana,4.0,0,35,1,8.75,10,7,0,0,0
207,3,Azhar Mahmood,4.0,0,23,0,5.75,9,2,0,0,0
208,4,PP Chawla,3.2,0,22,1,6.6,5,1,0,0,0
209,0,DP Nannes,4.0,0,42,0,10.5,8,6,1,1,0
210,1,RA Jadeja,4.0,0,27,1,6.75,11,3,1,0,0
211,2,R Ashwin,4.0,0,24,0,6.0,8,1,1,0,0
212,3,CH Morris,4.0,0,25,2,6.25,12,2,1,0,0
213,4,DJ Bravo,4.0,0,35,2,8.75,8,4,1,1,0
214,0,B Kumar,4.0,1,12,2,3.0,15,0,0,1,0
215,1,AB Dinda,4.0,0,34,2,8.5,7,5,0,0,0
216,2,MR Marsh,4.0,0,35,2,8.75,7,2,2,1,0
217,3,AM Nayar,3.0,0,21,1,7.0,6,2,0,0,0
218,4,AJ Finch,1.0,0,9,0,9.0,0,1,0,0,0
219,5,R Sharma,4.0,0,24,1,6.0,9,0,1,0,0
220,0,L Balaji,4.0,0,39,1,9.75,10,5,1,2,0
221,1,JH Kallis,4.0,0,24,3,6.0,9,3,0,0,0
222,2,SMSM Senanayake,4.0,0,28,2,7.0,8,3,0,0,0
223,3,SP Narine,4.0,0,33,3,8.25,12,3,2,1,0
224,4,R Bhatia,4.0,0,30,0,7.5,3,2,0,0,0
225,0,P Kumar,4.0,0,26,2,6.5,13,4,0,2,0
226,1,Azhar Mahmood,4.0,0,21,3,5.25,12,2,0,1,0
227,2,MS Gony,4.0,0,18,1,4.5,15,2,0,2,0
228,3,DJ Hussey,1.0,0,14,0,14.0,1,3,0,0,0
229,4,P Awana,4.0,0,39,2,9.75,7,3,2,0,0
230,5,PP Chawla,3.0,0,28,0,9.33,1,3,0,0,0
231,0,R Rampaul,4.0,1,28,0,7.0,12,2,1,0,1
232,1,RP Singh,4.0,0,48,0,12.0,4,6,1,1,0
233,2,JD Unadkat,4.0,0,24,2,6.0,12,3,0,2,0
234,3,R Vinay Kumar,4.0,0,21,1,5.25,12,2,0,0,0
235,4,AB McDonald,2.0,0,17,1,8.5,4,3,0,0,0
236,5,J Syed Mohammad,2.0,0,13,0,6.5,3,1,0,0,0
237,0,A Nehra,4.0,0,31,1,7.75,12,4,1,1,0
238,1,M Morkel,4.0,0,32,1,8.0,10,1,2,1,0
239,2,IK Pathan,4.0,0,39,0,9.75,6,4,1,0,0
240,3,UT Yadav,4.0,0,22,2,5.5,9,1,0,0,0
241,4,S Nadeem,4.0,0,26,1,6.5,11,2,1,0,0
242,0,B Kumar,4.0,0,18,3,4.5,16,2,0,2,0
243,1,AB Dinda,4.0,0,25,1,6.25,11,3,0,2,0
244,2,AD Mathews,4.0,0,29,0,7.25,5,1,1,0,0
245,3,R Sharma,4.0,0,21,2,5.25,12,1,1,0,0
246,4,MR Marsh,4.0,0,26,1,6.5,6,2,0,1,0
247,0,I Sharma,4.0,0,22,1,5.5,13,3,0,0,0
248,1,DW Steyn,4.0,0,34,1,8.5,10,5,0,0,0
249,2,NLTC Perera,4.0,0,20,3,5.0,13,2,0,0,0
250,3,A Mishra,4.0,0,19,4,4.75,10,0,1,0,0
251,4,KV Sharma,3.0,0,13,1,4.33,8,1,0,0,0
252,0,MG Johnson,4.0,0,41,0,10.25,8,5,1,2,0
253,1,SL Malinga,4.0,0,30,0,7.5,11,5,0,0,0
254,2,R Dhawan,2.0,0,20,0,10.0,6,1,1,1,2
255,3,PP Ojha,4.0,0,31,0,7.75,5,2,1,0,0
256,4,KA Pollard,2.0,0,24,1,12.0,5,3,1,2,0
257,5,Harbhajan Singh,4.0,0,26,1,6.5,7,1,1,1,0
258,0,A Chandila,2.0,0,6,2,3.0,6,0,0,0,0
259,1,AA Chavan,3.0,0,10,0,3.33,12,1,0,1,0
260,2,JP Faulkner,3.2,1,16,3,4.8,12,2,0,1,0
261,3,SK Trivedi,4.0,1,17,1,4.25,15,2,0,0,0
262,4,STR Binny,3.0,0,14,2,4.66,8,1,0,0,0
263,5,KK Cooper,3.0,0,25,1,8.33,3,2,0,1,0
264,0,S Nadeem,3.0,0,22,0,7.33,5,0,1,1,0
265,1,IK Pathan,4.0,0,30,1,7.5,10,5,0,0,0
266,2,M Morkel,4.0,0,42,1,10.5,8,6,1,1,0
267,3,UT Yadav,4.0,0,33,1,8.25,10,5,0,1,0
268,4,V Sehwag,1.0,0,9,0,9.0,0,1,0,0,0
269,5,AB Agarkar,4.0,0,29,0,7.25,9,2,1,2,0
270,0,JA Morkel,3.0,0,13,1,4.33,11,0,1,1,0
271,1,MM Sharma,3.0,0,10,3,3.33,11,0,0,2,0
272,2,CH Morris,2.0,0,13,1,6.5,8,2,0,1,0
273,3,DJ Bravo,1.3,0,8,1,5.33,4,1,0,0,0
274,4,RA Jadeja,4.0,0,21,1,5.25,8,1,0,0,0
275,5,R Ashwin,4.0,0,18,2,4.5,11,1,0,0,0
276,0,GH Vihari,1.0,0,2,0,2.0,4,0,0,0,0
277,1,DW Steyn,4.0,0,14,1,3.5,14,1,0,0,0
278,2,I Sharma,4.0,0,29,2,7.25,10,2,1,2,0
279,3,NLTC Perera,4.0,0,25,0,6.25,10,3,0,0,0
280,4,KV Sharma,3.0,0,19,2,6.33,10,0,2,0,0
281,5,A Mishra,4.0,0,29,2,7.25,9,3,1,0,0
282,0,P Kumar,3.0,1,12,1,4.0,11,0,0,0,0
283,1,AD Mascarenhas,4.0,0,25,0,6.25,7,2,0,0,0
284,2,Azhar Mahmood,3.5,0,36,1,9.39,7,1,3,1,0
285,3,PP Chawla,4.0,0,25,1,6.25,9,3,0,0,0
286,4,MS Gony,4.0,0,24,2,6.0,12,4,0,0,0
287,0,JA Morkel,4.0,0,36,0,9.0,7,6,0,1,0
288,1,MM Sharma,3.0,0,13,0,4.33,12,2,0,0,0
289,2,CH Morris,3.0,0,12,1,4.0,10,1,0,0,0
290,3,DJ Bravo,2.0,0,14,1,7.0,6,1,1,0,0
291,4,R Ashwin,4.0,1,21,2,5.25,14,0,2,0,0
292,5,RA Jadeja,4.0,0,20,3,5.0,11,0,1,0,0
293,0,L Balaji,4.0,0,28,1,7.0,11,3,1,1,0
294,1,SMSM Senanayake,4.0,0,18,1,4.5,16,3,0,0,0
295,2,SP Narine,4.0,0,20,1,5.0,9,0,1,0,0
296,3,YK Pathan,1.1,0,9,1,7.71,3,0,1,0,0
297,4,R Bhatia,2.0,0,12,0,6.0,2,0,0,0,0
298,5,JH Kallis,4.0,0,32,1,8.0,8,3,1,0,0
299,0,R Rampaul,3.4,1,19,2,5.18,15,2,1,0,0
300,1,RP Singh,4.0,0,13,3,3.25,17,2,0,0,0
301,2,JD Unadkat,4.0,0,32,1,8.0,6,4,0,0,0
302,3,R Vinay Kumar,4.0,0,18,3,4.5,13,2,0,0,0
303,4,M Kartik,4.0,0,35,1,8.75,8,4,1,0,0
304,0,A Chandila,4.0,0,21,0,5.25,10,0,1,0,0
305,1,S Sreesanth,1.0,0,9,0,9.0,3,2,0,0,0
306,2,SW Tait,3.0,0,30,0,10.0,8,4,0,4,0
307,3,JP Faulkner,4.0,0,21,1,5.25,10,2,0,1,0
308,4,SR Watson,2.0,0,11,2,5.5,8,2,0,0,0
309,5,SK Trivedi,3.5,0,26,0,6.78,11,2,1,2,0
310,0,IK Pathan,4.0,0,24,0,6.0,12,3,0,0,0
311,1,S Nadeem,4.0,0,20,0,5.0,8,1,0,0,0
312,2,RE van der Merwe,4.0,0,35,1,8.75,7,2,2,0,0
313,3,UT Yadav,4.0,0,31,2,7.75,10,3,1,1,0
314,4,AB Agarkar,3.0,0,37,0,12.33,4,0,4,1,0
315,5,AD Russell,1.0,0,13,0,13.0,1,1,1,0,0
316,0,SL Malinga,4.0,0,26,1,6.5,10,4,0,0,0
317,1,JJ Bumrah,3.0,0,38,0,12.66,5,5,1,1,2
318,2,MM Patel,4.0,0,36,0,9.0,7,6,0,0,0
319,3,Harbhajan Singh,3.0,0,30,0,10.0,1,4,0,0,0
320,4,DR Smith,2.0,0,24,0,12.0,2,1,2,0,1
321,5,KA Pollard,1.0,0,11,0,11.0,1,2,0,0,0
322,0,P Kumar,4.0,1,36,0,9.0,11,4,1,3,0
323,1,Azhar Mahmood,4.0,0,42,2,10.5,7,6,1,0,0
324,2,P Awana,4.0,0,38,1,9.5,12,3,2,1,0
325,3,MS Gony,4.0,0,32,1,8.0,9,4,1,0,0
326,4,PP Chawla,4.0,0,33,0,8.25,6,3,1,0,0
327,0,B Kumar,4.0,0,31,1,7.75,9,4,0,0,0
328,1,BAW Mendis,4.0,0,38,1,9.5,7,4,1,0,0
329,2,AB Dinda,4.0,0,37,0,9.25,6,4,0,1,0
330,3,R Sharma,3.0,0,28,0,9.33,2,3,0,0,0
331,4,Yuvraj Singh,2.0,0,15,1,7.5,4,0,1,0,0
332,5,LJ Wright,2.5,0,35,0,12.35,2,1,3,0,0
333,0,MM Sharma,2.0,0,19,0,9.5,5,2,1,0,0
334,1,JO Holder,4.0,0,30,0,7.5,7,3,0,2,0
335,2,CH Morris,3.0,0,32,0,10.66,6,2,2,1,0
336,3,R Ashwin,4.0,0,20,2,5.0,8,1,0,0,0
337,4,RA Jadeja,3.0,0,45,0,15.0,1,2,3,2,0
338,5,DJ Bravo,4.0,0,36,2,9.0,6,2,1,1,1
339,0,A Chandila,3.0,0,16,1,5.33,7,0,1,0,0
340,1,R Shukla,2.0,0,24,0,12.0,3,5,0,0,0
341,2,JP Faulkner,4.0,0,20,3,5.0,9,1,0,0,0
342,3,KK Cooper,4.0,0,49,0,12.25,4,7,1,0,0
343,4,SK Trivedi,3.0,0,32,0,10.66,0,3,0,1,0
344,5,SR Watson,1.5,0,21,0,11.45,2,0,2,0,0
345,6,STR Binny,2.0,0,20,0,10.0,0,2,0,1,0
346,0,B Kumar,4.0,0,23,0,5.75,15,4,0,1,0
347,1,IC Pandey,2.0,0,33,0,16.5,2,7,0,0,1
348,2,AB Dinda,4.0,0,48,2,12.0,9,3,4,1,1
349,3,MR Marsh,3.0,0,56,1,18.66,4,2,7,1,0
350,4,AG Murtaza,2.0,0,45,0,22.5,2,3,5,1,0
351,5,AJ Finch,1.0,0,29,0,29.0,0,1,4,0,0
352,6,LJ Wright,4.0,0,26,1,6.5,8,1,1,2,0
353,0,M Kartik,3.0,0,25,1,8.33,7,4,0,2,0
354,1,RP Singh,4.0,0,20,1,5.0,14,3,0,0,0
355,2,R Rampaul,4.0,0,21,2,5.25,14,1,1,1,0
356,3,JD Unadkat,4.0,0,37,2,9.25,7,3,2,0,0
357,4,R Vinay Kumar,4.0,0,24,1,6.0,10,3,0,0,0
358,5,CH Gayle,1.0,0,5,2,5.0,4,1,0,0,0
359,0,P Kumar,4.0,0,29,2,7.25,9,4,0,1,0
360,1,P Awana,4.0,1,21,1,5.25,11,2,0,0,0
361,2,Harmeet Singh,4.0,0,24,3,6.0,12,1,1,2,0
362,3,DJ Hussey,4.0,0,14,0,3.5,10,0,0,0,0
363,4,PP Chawla,2.0,0,17,0,8.5,6,2,1,0,0
364,5,BA Bhatt,2.0,0,11,1,5.5,4,1,0,0,0
365,0,IK Pathan,2.0,0,26,1,13.0,4,5,0,1,0
366,1,A Nehra,3.0,0,28,1,9.33,5,3,1,0,0
367,2,J Botha,4.0,0,23,1,5.75,10,2,0,0,0
368,3,RE van der Merwe,4.0,1,17,1,4.25,13,2,0,0,0
369,4,UT Yadav,3.0,0,19,0,6.33,9,3,0,0,0
370,5,AB Agarkar,1.0,0,4,0,4.0,2,0,0,0,0
371,0,Harbhajan Singh,2.0,0,35,0,17.5,2,4,2,0,1
372,1,MG Johnson,4.0,0,26,2,6.5,13,2,1,1,0
373,2,SL Malinga,4.0,0,25,2,6.25,11,4,0,0,0
374,3,PP Ojha,4.0,0,21,2,5.25,10,2,0,0,0
375,4,KA Pollard,2.0,0,14,0,7.0,4,1,0,0,0
376,5,YS Chahal,4.0,0,34,0,8.5,9,3,1,0,0
377,0,L Balaji,4.0,0,24,0,6.0,8,1,0,0,0
378,1,Iqbal Abdulla,4.0,0,35,0,8.75,9,0,4,0,0
379,2,SP Narine,4.0,0,17,3,4.25,11,1,0,0,0
380,3,SMSM Senanayake,4.0,0,50,1,12.5,6,3,4,0,0
381,4,R Bhatia,3.5,0,32,1,8.34,5,3,1,0,0
382,0,MM Sharma,4.0,0,33,2,8.25,12,5,1,0,0
383,1,JO Holder,4.0,0,31,0,7.75,9,4,0,2,0
384,2,R Ashwin,4.0,0,21,1,5.25,10,2,0,1,0
385,3,CH Morris,3.0,0,24,0,8.0,6,1,1,0,0
386,4,DJ Bravo,4.0,0,37,2,9.25,9,5,1,0,0
387,5,RA Jadeja,1.0,0,8,0,8.0,4,0,1,0,0
388,0,DJG Sammy,3.0,0,31,0,10.33,4,3,1,1,0
389,1,I Sharma,4.0,0,34,1,8.5,9,4,0,1,1
390,2,DW Steyn,4.0,0,45,1,11.25,9,4,3,1,0
391,3,KV Sharma,4.0,1,8,0,2.0,16,0,0,0,0
392,4,A Mishra,4.0,0,26,3,6.5,11,2,1,0,0
393,5,A Ashish Reddy,0.4,0,15,0,22.5,1,2,1,1,0
394,0,L Balaji,4.0,0,44,1,11.0,11,5,3,0,0
